"","geo_code","all","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label.y","avslope"
"119","E02001105",20148,0,0,1378,0,0,12901,0,409,5460,0,804.565,395.565,5315.8291,-144.17101,12673.242,-227.757,692.48102,283.48099,5375.0181,-84.982,12719.225,-181.77499,4814.2578,4405.2578,4017.895,-1442.105,10221.305,-2679.696,7223.083,6814.083,3414.2781,-2045.722,8584.6475,-4316.3521,-0.0321,59544,-0.05481,101619,-0.0227,42075,-0.04763,88341,-0.01553,28797,-0.35299,654847,-0.32089,595303,-0.31416,582806,-0.28206,523262,-0.02192,40642,-0.03728,69104,-0.01537,28462,-0.03231,59929,-0.0104,19287,-0.23825,441962,-0.21633,401320,-0.21933,406864,-0.19742,366222,-12470,-21279,-8809,-19520,-7050,-116680,-104210,-193832,-181362,"Oldham 008",238.60894
"120","E02001106",15316,0,0,1077,0,0,6599,0,382,7258,0,733.72101,351.72101,7056.1738,-201.826,6470.6621,-128.338,669.09698,287.09698,7097.5732,-160.427,6493.2358,-105.764,4256.5029,3874.5029,5090.7212,-2167.28,5135.5439,-1463.455,5828.8301,5446.8301,4406.3188,-2851.6809,4366.4141,-2232.5859,-0.01459,27056,-0.02057,38123,-0.00599,11067,-0.01513,28069,-0.00055,1013,-0.07609,141134,-0.06151,114078,0.02908,-53996,0.04367,-81052,-0.01105,20490,-0.01588,29427,-0.00484,8937,-0.01209,22428,-0.00105,1938,-0.06456,119739,-0.05351,99249,-0.00325,5997,0.0078,-14493,-8220,-13068,-4848,-11086,-2866,-62965,-54745,-101056,-92836,"Oldham 009",223.21002
"121","E02001107",14618,0,0,1306,0,0,5699,0,483,7130,0,798.85303,315.853,6954.5249,-175.47501,5581.3872,-117.613,748.64502,265.64499,6949.188,-180.812,5624.793,-74.206,3932.29,3449.29,5218.5171,-1911.483,4405.812,-1293.188,5513.7651,5030.7651,4461.0039,-2668.9961,3733.114,-1965.886,-0.00557,10336,-0.0115,21317,-0.00593,10981,-0.00174,3240,0.00383,-7096,-0.06287,116628,-0.0573,106292,0.05868,-108884,0.06425,-119220,-0.00621,11523,-0.01098,20323,-0.00477,8800,-0.00446,8270,0.00175,-3253,-0.05605,103960,-0.04984,92437,0.01535,-28502,0.02156,-40025,-8911,-13247,-4336,-10672,-1761,-55916,-47005,-86712,-77801,"Oldham 010",206.8867
"122","E02001108",10868,0,0,1117,0,0,5345,0,232,4174,0,419.38501,187.38499,4094.291,-79.709,5255.9702,-89.03,580.65503,348.655,3937.5029,-236.49699,5270.5591,-74.442,2470.717,2238.717,3221.989,-952.01099,4286.3862,-1058.614,3820.2419,3588.2419,2691.071,-1482.929,3609.123,-1735.877,-0.01441,26716,-0.02248,41651,-0.00807,14935,-0.00784,14527,0.00657,-12189,-0.11293,209477,-0.09853,182761,-0.05249,97342,-0.03809,70626,-0.01073,19888,-0.01639,30364,-0.00567,10476,-0.00765,14188,0.00307,-5700,-0.08127,150739,-0.07055,130851,-0.04825,89477,-0.03752,69589,-6536,-10296,-3760,-8798,-2262,-50040,-43504,-83908,-77372,"Oldham 011",269.84691
"123","E02001109",13000,0,0,1187,0,0,6394,0,323,5096,0,534.15198,211.15199,5005.9932,-90.007,6291.6118,-102.388,849.94897,526.94897,4696.9629,-399.03699,6308.9341,-85.066,2826.1321,2503.1321,4008.219,-1087.78,5200.5078,-1193.4919,4445.8682,4122.8682,3354.3879,-1741.6121,4388.0361,-2005.964,-0.02074,38470,-0.03092,57317,-0.01018,18847,-0.00608,11258,0.01467,-27212,-0.14176,262970,-0.12102,224500,-0.0813,150800,-0.06056,112330,-0.01603,29739,-0.0231,42810,-0.00707,13071,-0.0083,15378,0.00774,-14361,-0.10115,187620,-0.08512,157881,-0.06872,127454,-0.05269,97715,-8866,-13295,-4429,-10752,-1886,-59241,-50375,-99998,-91132,"Oldham 012",275.0699
"124","E02001110",8179,0,0,938,0,0,4101,0,304,2836,0,345.84601,41.846,2822.032,-13.968,4078.4551,-22.545,364.92999,60.93,2802.019,-33.981,4078.51,-22.489,660.95502,356.95499,2702.894,-133.106,3918.438,-182.562,1704.053,1400.053,2293.728,-542.27197,3404.2649,-696.73499,-0.0206,38211,-0.02508,46482,-0.00448,8271,-0.02129,39481,-0.00069,1270,-0.05668,105117,-0.03608,66906,-0.0607,112567,-0.0401,74356,-0.01575,29213,-0.01879,34814,-0.00304,5601,-0.01639,30392,-0.00064,1179,-0.04045,74991,-0.02469,45778,-0.04893,90723,-0.03317,61510,-9754,-11227,-1473,-10772,-1018,-21100,-11346,-53649,-43895,"Oldham 013",408.11502
"125","E02001111",33681,0,0,6128,0,0,15781,0,904,10868,0,1347.743,443.74301,10716.86,-151.13901,15571.1,-209.901,1213.196,309.19601,10746.354,-121.647,15651.266,-129.735,6496.8242,5592.8242,8986.6807,-1881.3199,13110.864,-2670.136,11049.817,10145.817,7445.3398,-3422.6599,10945.52,-4835.48,-0.04326,80250,-0.06612,122614,-0.02286,42364,-0.0492,91264,-0.00594,11014,-0.35713,662528,-0.31387,582278,-0.25395,471102,-0.21069,390852,-0.03254,60355,-0.04825,89446,-0.01571,29091,-0.03685,68350,-0.00431,7995,-0.24896,461835,-0.21642,401480,-0.19655,364599,-0.16401,304244,-18957,-26717,-7760,-22200,-3243,-113068,-94111,-198616,-179659,"Oldham 014",312.65221
"126","E02001112",28037,0,0,3205,0,0,13811,0,850,10171,0,1410.778,560.77802,9927.1533,-243.847,13540.895,-270.10501,1341.933,491.93301,9910.1885,-260.81201,13595.496,-215.50301,6859.5029,6009.5029,7483.6099,-2687.3889,10959.973,-2851.0271,9999.7471,9149.7471,6343.6611,-3827.3391,9316.1318,-4494.8682,-0.04153,77032,-0.06897,127895,-0.02744,50863,-0.04211,78127,-0.00059,1095,-0.31947,592639,-0.27794,515607,-0.14254,264403,-0.10102,187371,-0.03147,58375,-0.05092,94408,-0.01945,36033,-0.03336,61885,-0.00189,3510,-0.23483,435622,-0.20336,377247,-0.13459,249649,-0.10312,191274,-24449,-35881,-11432,-31545,-7096,-142017,-117568,-226679,-202230,"Oldham 015",191.86821
"127","E02001113",28074,0,0,3129,0,0,12877,0,736,11332,0,1283.308,547.30798,11082.674,-249.326,12635.626,-241.37399,899.10797,163.108,11241.006,-90.994,12819.11,-57.889,6857.0098,6121.0098,8603.5342,-2728.4661,10130.806,-2746.1941,10199.802,9463.8018,7266.2471,-4065.7539,8521.2783,-4355.7222,-0.0321,59545,-0.04777,88569,-0.01567,29024,-0.03194,59236,0.00017,-309,-0.22705,421190,-0.19495,361645,-0.05873,108906,-0.02663,49361,-0.02417,44837,-0.03557,65925,-0.01139,21088,-0.02439,45245,-0.00022,408,-0.16792,311486,-0.14375,266649,-0.07055,130838,-0.04638,86001,-16429,-24519,-8090,-17674,-1245,-108302,-91873,-171489,-155060,"Oldham 016",237.64147
"128","E02001114",18690,0,0,1318,0,0,11518,0,499,5355,0,935.72101,436.72101,5197.4619,-157.53799,11265.608,-252.39101,708.56702,209.567,5273.562,-81.438,11401.453,-116.547,5055.3472,4556.3472,3813.6079,-1541.392,8796.3359,-2721.6641,7124.7012,6625.7012,3260.9121,-2094.0879,7433.8838,-4084.116,-0.03261,60485,-0.05421,100514,-0.0216,40029,-0.03914,72598,-0.00653,12113,-0.31594,586090,-0.28333,525605,-0.23673,439133,-0.20411,378648,-0.0228,42283,-0.03762,69727,-0.01482,27444,-0.02733,50677,-0.00453,8394,-0.21666,401889,-0.19386,359606,-0.17142,317972,-0.14862,275689,-14633,-23642,-9009,-18333,-3700,-114030,-99397,-175022,-160389,"Oldham 017",203.82062
"129","E02001115",7056,0,0,764,0,0,3717,0,290,2285,0,386.38699,96.387,2251.2051,-33.795,3665.6411,-51.359,367.02802,77.028,2243.8821,-41.118,3689.6621,-27.338,1342.292,1052.292,1894.681,-390.319,3169.9939,-547.00598,2226.342,1936.342,1597.8409,-687.159,2683.186,-1033.814,-0.01573,29174,-0.02246,41630,-0.00673,12456,-0.01553,28810,2e-04,-364,-0.09176,170195,-0.07603,141021,-0.06994,129712,-0.0542,100538,-0.01338,24809,-0.01805,33436,-0.00467,8627,-0.01348,24992,-1e-04,183,-0.06569,121824,-0.05231,97015,-0.05616,104142,-0.04278,79333,-8418,-10972,-2554,-9239,-821,-34912,-26494,-61729,-53311,"Oldham 018",286.83684
"130","E02001116",11949,0,0,1439,0,0,4275,0,334,5901,0,558.16803,224.168,5778.313,-122.688,4197.6519,-77.348,495.164,161.164,5792.3149,-108.685,4236.5132,-38.487,2755.4971,2421.4971,4577.186,-1323.814,3442.3279,-832.672,4195.1782,3861.178,3847.759,-2053.241,2908.355,-1366.645,-0.01337,24792,-0.01603,29706,-0.00266,4914,-0.00954,17696,0.00383,-7096,-0.03103,57528,-0.01766,32736,0.07491,-139012,0.08827,-163804,-0.01213,22487,-0.01466,27147,-0.00253,4660,-0.01024,18999,0.00188,-3488,-0.03351,62131,-0.02138,39644,0.02607,-48400,0.03819,-70887,-8068,-10862,-2794,-9183,-1115,-37977,-29909,-61193,-53125,"Oldham 019",264.03059
"131","E02001117",9921,0,0,831,0,0,2095,0,919,6076,0,1010.604,91.604,6004.5459,-71.454,2080.8069,-14.193,1207.347,288.34698,5845.2202,-230.78,2051.855,-43.145,1570.266,651.26599,5545.7012,-530.29901,2009.015,-85.985,2613.512,1694.512,4817.3389,-1258.661,1784.28,-310.72,0.04741,-87975,0.04871,-90403,0.00129,-2428,0.06028,-111841,0.01286,-23866,0.05546,-102924,0.00804,-14949,0.10855,-201429,0.06113,-113454,0.0223,-41389,0.02274,-42228,0.00043,-839,0.02913,-54058,0.00683,-12669,0.02497,-46356,0.00266,-4967,0.05308,-98509,0.03077,-57120,-9406,-10196,-790,-10911,-1505,-14467,-5061,-29013,-19607,"Oldham 020",361.35424
"132","E02001118",4722,0,0,865,0,0,3108,0,139,610,0,189.94701,50.947,604.711,-5.289,3072.8391,-35.161,168.037,29.037,606.85498,-3.145,3090.2251,-17.775,743.56299,604.56299,562.55298,-47.447,2683.4099,-424.59,1345.8,1206.8,480.49399,-129.506,2275.366,-832.63397,-0.00882,16363,-0.01552,28746,-0.0067,12383,-0.0111,20581,-0.00227,4218,-0.10162,188483,-0.0928,172120,-0.11905,220827,-0.11023,204464,-0.00723,13414,-0.01158,21438,-0.00435,8024,-0.00871,16156,-0.00148,2742,-0.06719,124607,-0.05996,111193,-0.08055,149396,-0.07332,135982,-4377,-6088,-1711,-5021,-644,-24486,-20109,-46144,-41767,"Oldham 021",275.56972
"133","E02001119",16103,0,0,1140,0,0,5809,0,733,8421,0,1020.681,287.681,8251.4473,-169.55299,5711.6802,-97.32,809.867,76.867,8365.4766,-55.523,5794.6719,-14.328,3708.0891,2975.0891,6684.8921,-1736.108,4775.02,-1033.98,5631.396,4898.396,5658.0508,-2762.948,4019.2971,-1789.703,-0.0015,2781,-0.0024,4407,-9e-04,1626,-0.00048,883,0.00102,-1898,-0.00652,12051,-0.00501,9270,0.12935,-240010,0.13085,-242791,-0.01028,19060,-0.01192,22084,-0.00165,3024,-0.00976,18108,0.00052,-952,-0.02495,46259,-0.01468,27199,0.05327,-98864,0.06355,-117924,-15899,-19415,-3516,-16125,-226,-51731,-35832,-83436,-67537,"Oldham 022",278.86996
"134","E02001121",34990,0,0,9426,0,0,17644,0,697,7223,0,1287.665,590.66498,7081.7798,-141.22,17349.713,-294.28799,789.52002,92.52,7202.3862,-20.614,17590.172,-53.828,7770.3281,7073.3281,5593.1411,-1629.859,14069.392,-3574.6079,12187.213,11490.213,4658.9341,-2564.0659,11798.498,-5845.502,-0.05497,101959,-0.09428,174841,-0.03932,72882,-0.06033,111906,-0.00537,9947,-0.60295,1118585,-0.54798,1016626,-0.56899,1055581,-0.51403,953622,-0.03767,69876,-0.06381,118307,-0.02613,48431,-0.04124,76494,-0.00357,6618,-0.40259,746839,-0.36491,676963,-0.39031,724073,-0.35264,654197,-16315,-26259,-9944,-18334,-2019,-135829,-119514,-226413,-210098,"Oldham 024",254.44566
"135","E02001123",13014,0,0,1608,0,0,4052,0,875,6479,0,1066.173,191.173,6369.3159,-109.684,3994.4939,-57.506,1074.351,199.351,6329.021,-149.978,4019.335,-32.665,2868.981,1993.981,5364.0249,-1114.975,3438.48,-613.52002,4339.8789,3464.8789,4629.3608,-1849.639,2915.791,-1136.209,0.03577,-66362,0.03269,-60687,-0.00308,5675,0.03814,-70766,0.00237,-4404,-0.00466,8621,-0.04043,74983,0.07764,-144062,0.04187,-77700,-0.00683,12671,-0.00968,17915,-0.00284,5244,-0.00572,10607,0.00111,-2064,-0.04047,75046,-0.03363,62375,0.0053,-9859,0.01213,-22530,-16223,-18685,-2462,-17007,-784,-41319,-25096,-66318,-50095,"Oldham 026",252.2288
"136","E02001124",10391,0,0,921,0,0,4421,0,221,4828,0,493.944,272.944,4675.2588,-152.741,4318.9072,-102.093,353.077,132.077,4737.1558,-90.844,4386.1689,-34.831,3025.3911,2804.3911,3308.4839,-1519.516,3343.2549,-1077.745,4080.0039,3859.0039,2854.1831,-1973.817,2855.3579,-1565.642,-0.0074,13729,-0.01101,20365,-0.0036,6636,-0.00356,6604,0.00384,-7125,-0.04652,86250,-0.03911,72521,0.04718,-87581,0.05458,-101310,-0.00562,10418,-0.00882,16308,-0.0032,5890,-0.00368,6831,0.00193,-3587,-0.04251,78824,-0.0369,68406,0.01349,-25076,0.01911,-35494,-4732,-8544,-3812,-5752,-1020,-46293,-41561,-70795,-66063,"Oldham 027",165.76721
"137","E02001125",23369,0,0,1304,0,0,11225,0,637,10203,0,1355.601,718.60101,9810.833,-392.16699,10930.005,-294.996,1058.516,421.51599,9918.0244,-284.97601,11098.223,-126.777,7945.3491,7308.3491,6293.5918,-3909.408,8163.416,-3061.584,9731.416,9094.416,5668.4038,-4534.5962,7139.2881,-4085.7119,-0.02496,46302,-0.03694,68462,-0.01198,22160,-0.01575,29220,0.00921,-17082,-0.13615,252522,-0.11119,206220,0.08388,-155694,0.10884,-201996,-0.01947,36112,-0.02961,54853,-0.01014,18741,-0.01491,27651,0.00456,-8461,-0.12322,228525,-0.10375,192413,0.00964,-17967,0.02912,-54079,-16109,-27909,-11800,-19100,-2991,-138607,-122498,-201275,-185166,"Oldham 028",122.00886
"138","E02001126",16527,0,0,2516,0,0,5777,0,646,7588,0,967.94702,321.94699,7415.6089,-172.39101,5675.9238,-101.076,827.823,181.823,7472.27,-115.73,5735.0488,-41.951,4147.7271,3501.7261,5705.9639,-1882.036,4680.3188,-1096.681,6044.1011,5398.1011,4833.1392,-2754.8611,3961.916,-1815.084,0.00175,-3255,-0.00277,5086,-0.00452,8341,0.00394,-7321,0.00219,-4066,-0.0351,65064,-0.03685,68319,0.11509,-213566,0.11333,-210311,-0.00555,10295,-0.00979,18110,-0.00424,7815,-0.00471,8726,0.00085,-1569,-0.04545,84261,-0.03989,73966,0.04096,-76040,0.04651,-86335,-12433,-16847,-4414,-13775,-1342,-58801,-46368,-95698,-83265,"Oldham 029",197.44196
"139","E02001127",11805,0,0,1201,0,0,4215,0,381,6008,0,675.13,294.13,5824.2778,-183.722,4127.4419,-87.558,653.591,272.591,5800.0708,-207.929,4161.6602,-53.34,3522.7661,3141.7661,4091.595,-1916.405,3257.9729,-957.02698,4668.6641,4287.6641,3569.3401,-2438.6599,2777.8081,-1437.193,-0.00801,14849,-0.00973,18007,-0.00173,3158,-0.00172,3185,0.00629,-11664,-0.01748,32384,-0.00948,17535,0.08173,-151668,0.08973,-166517,-0.00713,13230,-0.00923,17070,-0.00209,3840,-0.0039,7238,0.00323,-5992,-0.02604,48259,-0.0189,35029,0.03286,-61013,0.04,-74243,-7398,-10739,-3341,-8760,-1362,-43147,-35749,-67126,-59728,"Oldham 030",152.99114
"140","E02001128",14350,0,0,1537,0,0,6936,0,321,5556,0,761.211,440.211,5328.6538,-227.34599,6758.1348,-177.86501,694.30902,373.30899,5303.187,-252.813,6830.0332,-105.967,4586.9438,4265.9438,3490.832,-2065.168,5120.9702,-1815.03,5735.1431,5414.1431,3157.1279,-2398.8721,4469.186,-2466.814,-0.01429,26505,-0.0304,56319,-0.01611,29814,-0.00904,16766,0.00525,-9739,-0.21818,404707,-0.20388,378202,-0.12547,232713,-0.11117,206208,-0.01035,19193,-0.02172,40220,-0.01137,21027,-0.00799,14819,0.00236,-4374,-0.15401,285659,-0.14366,266466,-0.09779,181360,-0.08744,162167,-7482,-14575,-7093,-10087,-2605,-82658,-75176,-122969,-115487,"Oldham 031",124.82611
"141","E02001129",15667,0,0,1370,0,0,8391,0,249,5657,0,808.75201,559.75201,5365,-292.00101,8161.397,-229.603,739.26501,490.26501,5288.709,-368.29099,8286.3633,-104.637,5240.375,4991.375,3349.9761,-2307.0239,6118.8179,-2272.1819,6344.8018,6095.8018,3140.209,-2516.791,5356.231,-3034.769,-0.01475,27343,-0.0348,64471,-0.02005,37128,-0.00966,17910,0.00508,-9433,-0.3024,560967,-0.28766,533624,-0.22862,424082,-0.21387,396739,-0.01086,20134,-0.02487,46059,-0.01401,25925,-0.00856,15873,0.00229,-4261,-0.20721,384358,-0.19635,364224,-0.16177,300071,-0.15092,279937,-6586,-15419,-8833,-8812,-2226,-100732,-94146,-150044,-143458,"Oldham 032",118.86709
"142","E02001130",19992,0,0,926,0,0,5647,0,1405,12014,0,2065.374,660.37402,11524.403,-489.59698,5499.1138,-147.886,1745.532,340.53201,11721.03,-292.96899,5602.5029,-44.497,6729.3281,5324.3281,8142.4922,-3871.5081,4391.4082,-1255.592,8184.48,6779.48,7357.6318,-4656.3682,3826.7981,-1820.202,0.04245,-78756,0.05109,-94829,0.00864,-16073,0.0511,-94792,0.00865,-16036,0.10089,-187228,0.05845,-108472,0.32578,-604466,0.28333,-525710,0.00859,-15939,0.01105,-20540,0.00246,-4601,0.0133,-24671,0.00471,-8732,0.02187,-40608,0.01328,-24669,0.15264,-283231,0.14405,-267292,-23504,-29844,-6340,-24374,-870,-78076,-54572,-113784,-90280,"Oldham 033",152.13424
"143","E02001131",9554,0,0,975,0,0,4297,0,194,4088,0,526.65198,332.65201,3891.167,-196.83299,4185.3062,-111.694,334.431,140.431,3974.385,-113.615,4274.999,-22.001,3279.0391,3085.0391,2450.7681,-1637.2321,3117.021,-1179.979,3948.7219,3754.7219,2277.552,-1810.448,2720.4231,-1576.578,-0.00715,13266,-0.01718,31833,-0.01003,18567,-0.00486,9017,0.00229,-4249,-0.15621,289770,-0.14905,276504,-0.09277,172072,-0.08561,158806,-0.00594,11022,-0.0132,24446,-0.00726,13424,-0.00477,8846,0.00117,-2176,-0.11073,205394,-0.10479,194372,-0.07145,132519,-0.06551,121497,-4443,-9370,-4927,-4879,-436,-58398,-53955,-84086,-79643,"Oldham 034",124.17387
"144","E02001132",7027,0,0,492,0,0,1720,0,229,4586,0,393.04901,164.05,4465.2119,-120.788,1687.301,-32.699,352.177,123.177,4493.1309,-92.869,1699.34,-20.66,2034.832,1805.832,3234.9741,-1351.026,1382.856,-337.14301,2722.978,2493.978,2786.866,-1799.134,1196.047,-523.953,-0.01132,20997,-0.01008,18659,0.00124,-2338,-0.01085,20120,0.00047,-877,0.0247,-45848,0.03602,-66845,0.09208,-170863,0.1034,-191860,-0.00933,17293,-0.00915,16933,0.00018,-360,-0.00932,17283,1e-05,-10,0.00544,-10125,0.01476,-27418,0.04548,-84413,0.05481,-101706,-6507,-8068,-1561,-7363,-856,-21766,-15259,-32994,-26487,"Rochdale 001",196.60458
"145","E02001133",15238,0,0,826,0,0,4434,0,723,9255,0,957.117,234.117,9093.1885,-161.813,4373.4048,-60.595,972.70398,249.70399,9051.6289,-203.371,4396.4438,-37.556,3015.3069,2292.3069,7643.6318,-1611.368,3871.8279,-562.172,4990.7109,4267.7109,6362.769,-2892.231,3285.4231,-1148.578,-0.00289,5351,-0.0035,6458,-0.00062,1107,0.00276,-5130,0.00565,-10481,0.00867,-16131,0.01156,-21482,0.14707,-272891,0.14995,-278242,-0.00749,13893,-0.00889,16458,-0.0014,2565,-0.00459,8503,0.00291,-5390,-0.01081,20015,-0.00332,6122,0.06609,-122667,0.07359,-136560,-14983,-18124,-3141,-16169,-1186,-42440,-27457,-76670,-61687,"Rochdale 002",258.30413
