"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"126841",1,1,1,4.801,2734,112,96,0.02,895,123,25589,"E02002609 E02002614",112
"126842",1,1,1,20.212,8960,424,202,0.00999,3768,325,91038,"E02002609 E02003859",424
"126843",1,1,1,12.9,5930,216,164,0.01271,2405,210,57244,"E02002609 E02003875",216
"126844",1,1,1,17.447,8070,280,253,0.0145,3252,294,85938,"E02002609 E02003878",280
"126903",1,1,1,5.317,2230,141,68,0.01279,991,72,16038,"E02002610 E02002611",141
"126904",1,1,1,7.687,3338,201,93,0.0121,1433,108,26072,"E02002610 E02002612",201
"126905",1,1,1,7.62,3532,231,86,0.01129,1420,134,23322,"E02002610 E02002613",231
"126906",1,1,1,21.19,9752,597,351,0.01656,3950,396,65101,"E02002610 E02003858",597
"126907",1,1,1,16.492,7190,355,180,0.01091,3074,259,56572,"E02002610 E02003859",355
"126908",1,1,1,14.455,6290,294,140,0.00969,2695,228,51883,"E02002610 E02003861",294
"126909",1,1,1,13.402,5744,243,109,0.00813,2498,207,48068,"E02002610 E02003863",243
"126910",1,1,1,24.366,10454,594,218,0.00895,4542,384,81480,"E02002610 E02003864",594
"126911",1,1,1,16.06,6552,298,158,0.00984,2994,230,28352,"E02002610 E02003875",298
"126912",1,1,1,16.192,6920,310,207,0.01278,3018,254,38671,"E02002610 E02003878",310
"126913",1,1,1,17.939,7486,377,204,0.01137,3344,252,39021,"E02002610 E02003879",377
"126952",1,1,1,2.554,1146,65,23,0.00901,476,38,8572,"E02002611 E02002612",65
"126953",1,1,1,3.295,2156,105,54,0.01639,614,80,8928,"E02002611 E02002613",105
"126954",1,1,1,4.98,2684,122,86,0.01727,928,114,25968,"E02002611 E02002614",122
"126955",1,1,1,18.674,8178,378,182,0.00975,3481,294,83994,"E02002611 E02003859",378
"126956",1,1,1,15.584,6732,266,111,0.00712,2905,242,75490,"E02002611 E02003863",266
"126958",1,1,1,17.513,7664,288,231,0.01319,3265,280,51790,"E02002611 E02003878",288
"126959",1,1,1,18.421,7956,394,202,0.01097,3434,268,37907,"E02002611 E02003879",394
"127008",1,1,1,2.493,1538,82,49,0.01966,465,66,7255,"E02002612 E02002613",82
"127009",1,1,1,2.426,1538,59,63,0.02597,452,76,17396,"E02002612 E02002614",59
"127011",1,1,1,21.044,9238,438,207,0.00984,3923,326,93697,"E02002612 E02003859",438
"127012",1,1,1,17.954,7792,326,136,0.00757,3347,274,85193,"E02002612 E02003863",326
"127013",1,1,1,10.525,4734,163,131,0.01245,1962,164,49051,"E02002612 E02003875",163
"127014",1,1,1,15.072,6874,227,220,0.0146,2810,247,77745,"E02002612 E02003878",227
"127015",1,1,1,15.938,7142,339,189,0.01186,2971,231,59565,"E02002612 E02003879",339
"127050",1,1,1,1.444,866,35,44,0.03047,269,37,3143,"E02002613 E02002614",35
"127053",1,1,1,19.161,7868,357,172,0.00898,3572,267,59870,"E02002613 E02003859",357
"127055",1,1,1,10.444,4022,155,100,0.00957,1947,130,17578,"E02002613 E02003875",155
"127056",1,1,1,15.25,6196,315,154,0.0101,2843,191,28811,"E02002613 E02003879",315
"127086",1,1,1,20.62,8554,406,204,0.00989,3844,288,61952,"E02002614 E02003859",406
"127087",1,1,1,17.53,7108,294,133,0.00759,3268,236,53448,"E02002614 E02003863",294
"127089",1,1,1,8.797,3516,133,82,0.00932,1640,100,31100,"E02002614 E02003875",133
"127090",1,1,1,13.344,5656,197,171,0.01281,2487,184,59794,"E02002614 E02003878",197
"127091",1,1,1,15.593,6866,310,214,0.01372,2907,224,53799,"E02002614 E02003883",310
"127092",1,1,1,21.356,9344,448,295,0.01381,3981,329,85276,"E02002614 E02003887",448
"171651",1,1,1,13.792,6286,304,82,0.00595,2571,198,27345,"E02003794 E02003795",304
