"","id","msoa1","msoa2","all","light_rail","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","avslope_q","clc"
"87468","E02003257 E02003749","E02003257","E02003749",48,0,1,0,0,42,4,1,0,0,2.1,1.1,0,-0.98,1.2,0.2,0,-0.17,4.12,3.12,0,-2.83,8.29,7.29,0,-6.55,-0.00247,4584,-0.00134,2485,-0.00133,2471,-2e-04,372,-0.00463,8586,-0.0035,6487,-0.00649,12035,-0.00536,9936,-1373,-751,-746,-124,-2808,-2186,-5668,-5046,0,13.60135,"Peterborough 021","Fenland 008",14.814,18.574,5854,8558,1.08916,1.25381,35.77697,0.30688,2.08333
"87469","E02003257 E02003753","E02003257","E02003753",106,0,2,1,0,88,12,1,2,0,7.93,6.93,1.87,-5.8,2.06,1.06,2,-0.76,37.87,36.87,1.29,-30.97,46.63,45.63,1.12,-38.29,-0.00273,5061,-0.00229,4254,-0.00085,1568,-0.00041,761,-0.01205,22356,-0.01162,21549,-0.00947,17566,-0.00903,16759,-1915,-1709,-425,-219,-9332,-9126,-11491,-11285,0,3.67295,"Peterborough 021","Huntingdonshire 001",5.644,5.307,2290,3016,1.53664,0.94029,70.87172,0.56529,0.9434
"87470","E02003257 E02003754","E02003257","E02003754",60,0,0,1,0,52,5,1,1,0,3.62,2.62,0.95,-2.31,1.85,0.85,0.96,-0.7,13.8,12.8,0.8,-11.32,20.23,19.23,0.69,-16.98,-0.00192,3562,-0.00132,2440,-0.00106,1964,-0.00045,842,-0.0067,12424,-0.00609,11302,-0.00639,11856,-0.00579,10734,-1334,-987,-641,-294,-5202,-4855,-7624,-7277,0,5.85639,"Peterborough 021","Huntingdonshire 002",8.268,7.875,3460,4156,1.41179,0.95247,91.92066,1.01587,1.66667
"87478","E02003257 E02006877","E02003257","E02006877",502,1,42,2,3,253,28,59,111,1,96.92,37.92,101.46,-21.63,92.45,33.45,102.27,-18.88,235.13,176.13,67.16,-100.78,247.78999,188.78999,63.97,-108,-0.00626,11607,-0.00249,4626,-0.00565,10477,-0.00188,3496,-0.0154,28579,-0.01164,21598,-0.00931,17276,-0.00555,10295,-4588,-1805,-4359,-1576,-11195,-8412,-11799,-9016,3,1.44653,"Peterborough 021","Peterborough 022",1.641,1.893,620,796,1.13444,1.15356,60.93845,0.42261,11.75299
"87479","E02003257 E02006878","E02003257","E02006878",168,0,16,0,2,96,14,13,27,0,26.09,13.09,24.72,-8.1,16.7,3.7,26.37,-2.38,79.71,66.71,15.39,-41.36,83.89,70.89,14.66,-43.96,-0.00236,4380,-0.00119,2201,-0.00148,2738,-3e-04,559,-0.00726,13477,-0.00609,11298,-0.00486,9009,-0.00368,6830,-1437,-725,-925,-213,-4419,-3707,-4652,-3940,0,1.34523,"Peterborough 021","Peterborough 023",1.762,1.851,682,718,1.30981,1.05051,56.75369,0.6483,7.7381
"98356","E02003719 E02003720","E02003719","E02003720",126,0,3,0,1,26,11,42,43,0,53.03,11.03,37.27,-3.39,47.54,5.54,41.15,-1.97,63.83,21.83,32.3,-6.88,64.87,22.87,31.76,-7.2,7e-05,-129,-1e-05,13,-5e-05,91,-0.00013,233,-1e-05,21,-9e-05,163,0.00066,-1218,0.00058,-1076,-1427,-299,-1302,-174,-1735,-607,-1764,-636,0,1.35843,"Cambridge 001","Cambridge 002",1.739,1.739,760,800,1.28016,1,23.00173,0.80506,33.33333
"98357","E02003719 E02003721","E02003719","E02003721",402,0,4,0,5,133,13,148,99,0,182.97,34.97,85.45,-18.35,158.09,10.09,95.1,-5.3,200.62,52.62,78.01,-27.32,207.89999,59.9,75.19,-31.14,-0.00491,9102,-0.00092,1698,-0.00419,7765,-2e-04,361,-0.00538,9987,-0.00139,2583,-0.00353,6552,0.00046,-852,-10082,-1921,-8714,-553,-11020,-2859,-11421,-3260,0,1.28333,"Cambridge 001","Cambridge 003",2.058,2.058,772,792,1.60364,1,34.01361,0.68027,36.81592
"98358","E02003719 E02003722","E02003719","E02003722",178,0,12,0,1,45,3,78,39,0,94.42,16.42,32.71,-7.4,78,0,39,0,91.73,13.73,33.28,-6.15,93.47,15.47,32.57,-6.93,-0.0026,4825,-0.00044,815,-0.00216,4010,0,0,-0.00246,4572,-3e-04,562,-0.00198,3665,0.00019,-345,-4424,-768,-3656,0,-4296,-640,-4377,-721,0,1.4467,"Cambridge 001","Cambridge 004",2.042,2.048,862,872,1.41149,1.00294,14.69148,0.48828,43.82022
"98359","E02003719 E02003723","E02003719","E02003723",246,0,18,0,6,72,5,121,24,0,141.28,20.28,20.17,-11.75,122.25,1.25,24,-0.94,121,0,24,0,125.78,4.78,23.05,-2.73,-0.0151,28006,-0.00216,4009,-0.01307,24242,-0.00013,245,-0.01293,23997,0,0,-0.01325,24586,-0.00032,589,-14225,-2040,-12325,-140,-12185,0,-12662,-477,0,2.39616,"Cambridge 001","Cambridge 005",3.446,3.446,1628,1674,1.43814,1,55.13639,0.95763,49.18699
"98360","E02003719 E02003724","E02003719","E02003724",165,0,15,0,2,68,6,62,12,0,75.11,13.11,10.45,-8.72,66.26,4.26,11.51,-2.81,72.8,10.8,10.89,-6.65,81.92,19.92,9.81,-12.72,-0.01094,20290,-0.00192,3565,-0.00948,17581,-0.00046,856,-0.01099,20396,-0.00198,3671,-0.0113,20961,-0.00228,4236,-9929,-1715,-8766,-552,-9528,-1314,-10723,-2509,0,2.62498,"Cambridge 001","Cambridge 006",3.861,3.861,1848,1898,1.47087,1,59.57006,0.8806,37.57576
"98361","E02003719 E02003725","E02003719","E02003725",854,2,174,2,15,171,30,397,58,0,469.38,72.38,48.87,-27,468.51999,71.52,47.86,-28.26,397.73999,0.74,57.75,-0.49,428.25,31.25,53.84,-11.96,-0.07349,136347,-0.01132,21008,-0.0701,130054,-0.00793,14715,-0.06224,115466,-7e-05,127,-0.06571,121902,-0.00354,6563,-37556,-5799,-37890,-6133,-31871,-114,-34337,-2580,7,3.1774,"Cambridge 001","Cambridge 007",4.216,4.222,1986,1980,1.32687,1.00142,35.57875,0.78162,46.48712
"98362","E02003719 E02003726","E02003719","E02003726",161,0,22,0,3,51,4,67,14,0,80.09,13.09,12.16,-7.17,67,0,14,0,70.4,3.4,12.72,-1.37,79.33,12.33,11.46,-6.26,-0.013,24127,-0.00207,3843,-0.01093,20284,0,0,-0.01116,20713,-0.00023,429,-0.01194,22150,-0.00101,1866,-9985,-1613,-8372,0,-8678,-306,-9779,-1407,0,3.10874,"Cambridge 001","Cambridge 008",4.423,4.463,2012,2078,1.42276,1.00904,42.95727,0.71701,41.61491
"98363","E02003719 E02003727","E02003719","E02003727",79,0,5,0,0,38,1,31,4,0,36.69,5.69,3.49,-4.37,31,0,4,0,35.94,4.94,3.64,-4.1,40.21,9.21,3.33,-7.63,-0.00701,12995,-0.00111,2052,-0.0059,10943,0,0,-0.00709,13158,-0.00119,2215,-0.00739,13703,-0.00149,2760,-6600,-1066,-5534,0,-6531,-997,-7393,-1859,0,3.53933,"Cambridge 001","Cambridge 009",4.787,5.204,2252,2258,1.35252,1.08711,66.84771,0.74942,39.24051
"98364","E02003719 E02003728","E02003719","E02003728",96,0,15,0,2,47,2,24,6,0,30.56,6.56,5.46,-4.29,31.83,7.83,5.39,-5.14,34.93,10.93,5.02,-7.09,42.41,18.41,4.4,-11.98,-0.00783,14527,-0.00167,3104,-0.00763,14163,-0.00148,2740,-0.00938,17405,-0.00322,5982,-0.0093,17247,-0.00314,5824,-6132,-1313,-6391,-1572,-6995,-2176,-8491,-3672,0,4.48872,"Cambridge 001","Cambridge 010",6.014,5.994,2478,2540,1.3398,0.99667,46.55803,0.8008,25
"98365","E02003719 E02003729","E02003719","E02003729",74,0,6,0,1,43,3,17,3,0,21.59,4.59,2.77,-3.46,18.49,1.49,2.92,-1.12,24.27,7.27,2.56,-5.48,30.66,13.66,2.23,-10.3,-0.00665,12340,-0.00141,2610,-0.00558,10350,-0.00034,620,-0.00783,14519,-0.00258,4789,-0.0082,15208,-0.00295,5478,-5616,-1193,-4808,-385,-6310,-1887,-7973,-3550,1,5.35696,"Cambridge 001","Cambridge 011",6.758,7.29,3206,3258,1.26154,1.07872,51.79047,0.8642,22.97297
"98366","E02003719 E02003730","E02003719","E02003730",217,0,29,0,1,68,5,107,7,0,122.22,15.22,6.16,-9.45,121.39,14.39,6.32,-8.96,108.4,1.4,6.3,-0.7,108.73,1.73,6.14,-0.86,-0.03418,63418,-0.00421,7805,-0.03294,61112,-0.00296,5499,-0.03006,55770,-9e-05,157,-0.02986,55395,0.00012,-218,-23970,-2976,-23816,-2822,-21213,-219,-21265,-271,0,4.7602,"Cambridge 001","Cambridge 012",6.194,6.147,2632,2674,1.30121,0.99241,37.13271,0.53685,49.30876
"98367","E02003719 E02003731","E02003719","E02003731",238,0,51,0,5,107,6,64,3,1,79.15,15.15,2.75,-9.3,84.48,20.48,2.7,-12.53,79.35,15.35,2.7,-9.48,99.29,35.29,2.35,-21.75,-0.02576,47795,-0.00493,9141,-0.02574,47758,-0.00491,9104,-0.02669,49517,-0.00586,10863,-0.02931,54369,-0.00847,15715,-16821,-3223,-17941,-4343,-16885,-3287,-21142,-7544,1,5.37788,"Cambridge 001","Cambridge 013",6.812,6.983,2788,2896,1.26667,1.0251,42.57193,0.65874,26.89076
"98369","E02003719 E02003736","E02003719","E02003736",28,0,1,0,0,25,1,1,0,0,1.46,0.46,0,-0.42,1,0,0,0,1.52,0.52,0,-0.52,3.34,2.34,0,-2.2,-0.0011,2048,-0.00039,719,-0.00072,1329,0,0,-0.00121,2244,-0.00049,915,-0.00242,4491,-0.0017,3162,-1212,-404,-808,0,-1332,-524,-2957,-2149,0,14.86821,"Cambridge 001","East Cambridgeshire 005",18.336,18.326,7382,7438,1.23324,0.99945,40.90314,0.68209,3.57143
"98370","E02003719 E02003740","E02003719","E02003740",27,0,1,0,2,15,2,5,1,1,5.74,0.74,0.96,-0.49,5.5,0.5,0.96,-0.29,5,0,1,0,5.87,0.87,1,-0.77,-0.00381,7065,-0.00051,947,-0.00352,6528,-0.00022,410,-0.0033,6118,0,0,-0.00373,6915,-0.00043,797,-2390,-320,-2258,-188,-2070,0,-2559,-489,0,9.20269,"Cambridge 001","East Cambridgeshire 009",12.999,12.999,5074,5476,1.41252,1,40.77237,1.15393,18.51852
"98372","E02003719 E02003776","E02003719","E02003776",51,0,0,2,0,43,4,2,0,0,4.92,2.92,0,-2.57,3.38,1.38,0,-1.37,14.81,12.81,0,-11.21,19.38,17.38,0,-15.22,-0.00186,3446,-0.00111,2056,-0.00121,2244,-0.00046,854,-0.00619,11477,-0.00544,10087,-0.00545,10107,-0.0047,8717,-1783,-1047,-1297,-561,-5308,-4572,-6944,-6208,0,6.45791,"Cambridge 001","South Cambridgeshire 002",8.017,8.007,3428,3368,1.24142,0.99875,32.43108,0.62445,3.92157
"98373","E02003719 E02003777","E02003719","E02003777",45,0,2,0,6,33,2,2,0,0,4.01,2.01,0,-1.55,2.4,0.4,0,-0.3,9.59,7.59,0,-5.81,13.95,11.95,0,-9.16,-0.0019,3525,-0.00096,1778,-0.00109,2015,-0.00014,268,-0.00489,9067,-0.00395,7320,-0.005,9277,-0.00406,7530,-1586,-791,-946,-151,-3774,-2979,-5486,-4691,0,8.49039,"Cambridge 001","South Cambridgeshire 003",10.074,10.079,4118,4074,1.18652,1.0005,26.80167,0.58538,4.44444
"98374","E02003719 E02003778","E02003719","E02003778",80,0,2,1,0,59,8,8,1,1,13.18,5.18,0.93,-4.24,11.5,3.5,1,-2.8,26.16,18.16,0.75,-14.87,32.6,24.6,0.66,-20.15,-0.0046,8535,-0.0018,3347,-0.00386,7155,-0.00106,1967,-0.00992,18399,-0.00712,13211,-0.00889,16495,-0.0061,11307,-4093,-1606,-3521,-1034,-8117,-5630,-10119,-7632,0,5.91612,"Cambridge 001","South Cambridgeshire 004",7.517,7.517,2892,2978,1.2706,1,19.95477,0.50552,10
"98375","E02003719 E02003779","E02003719","E02003779",34,0,3,0,0,26,0,3,1,0,4,1,0.97,-0.83,3,0,1,0,4.49,1.49,0.99,-1.32,7.94,4.94,0.87,-4.2,-0.00223,4141,-0.00055,1020,-0.00168,3121,0,0,-0.00248,4601,-8e-04,1480,-0.00354,6574,-0.00186,3453,-1978,-503,-1475,0,-2271,-796,-4023,-2548,1,8.09322,"Cambridge 001","South Cambridgeshire 005",11.942,11.874,5100,5276,1.47556,0.99431,61.96617,0.94324,8.82353
"98376","E02003719 E02003780","E02003719","E02003780",157,0,3,0,1,82,8,46,17,0,60.5,14.5,14.81,-10.72,50.29,4.29,16.56,-3.24,77.66,31.66,11.98,-23.34,82.33,36.33,11.28,-26.79,-0.00663,12300,-0.00157,2911,-0.00546,10126,-4e-04,737,-0.00886,16429,-0.0038,7040,-0.00768,14250,-0.00262,4861,-7265,-1738,-6052,-525,-9311,-3784,-9871,-4344,0,2.55262,"Cambridge 001","South Cambridgeshire 006",3.194,3.194,1586,1482,1.25127,1,25.04696,0.90795,29.29936
"98377","E02003719 E02003781","E02003719","E02003781",396,0,4,1,5,135,20,125,105,1,161.98,36.98,90.35,-18.13,135.05,10.05,100.8,-4.72,195.21001,70.21,79.58,-36.59,207.5,82.5,74.69,-42.6,-0.00583,10809,-0.00147,2728,-0.00461,8546,-0.00025,465,-0.00796,14757,-0.0036,6676,-0.00386,7166,0.00049,-915,-13557,-3167,-11220,-830,-16722,-6332,-17772,-7382,0,2.32744,"Cambridge 001","South Cambridgeshire 007",3.457,3.457,1348,1382,1.48532,1,20.24877,0.4339,31.56566
"98378","E02003719 E02003783","E02003719","E02003783",39,0,2,0,0,23,1,12,1,0,15.05,3.05,0.89,-2.59,15.43,3.43,0.98,-2.37,16.96,4.96,0.79,-4.34,18.89,6.89,0.71,-6.03,-0.00343,6353,-7e-04,1289,-0.00344,6373,-0.00071,1309,-0.00406,7528,-0.00133,2464,-0.00385,7138,-0.00112,2074,-3212,-667,-3156,-611,-3663,-1118,-4100,-1555,0,3.37747,"Cambridge 001","South Cambridgeshire 009",5.069,4.975,2406,2574,1.50083,0.98146,31.56441,0.80402,30.76923
"98379","E02003719 E02003785","E02003719","E02003785",67,0,6,0,2,42,1,14,2,0,16.81,2.81,1.89,-2.23,18.28,4.28,1.84,-3.4,14.22,0.22,2,-0.14,20.82,6.82,1.75,-5.36,-0.00741,13740,-0.00124,2296,-0.00764,14180,-0.00148,2736,-0.00627,11626,-1e-04,182,-0.00827,15348,-0.0021,3904,-6533,-1086,-7103,-1656,-5516,-69,-8059,-2612,0,6.93781,"Cambridge 001","South Cambridgeshire 011",9.498,9.498,4188,4212,1.36902,1,61.06549,0.74753,20.89552
"98380","E02003719 E02003786","E02003719","E02003786",20,0,1,0,1,12,0,4,2,0,4.74,0.74,1.91,-0.55,4,0,2,0,4,0,2,0,5.45,1.45,1.8,-1.1,-0.00223,4129,-0.00034,638,-0.00188,3491,0,0,-0.00188,3491,0,0,-0.00231,4279,-0.00043,788,-1970,-306,-1664,0,-1664,0,-2272,-608,0,8.78228,"Cambridge 001","South Cambridgeshire 012",11.038,11.018,4464,4678,1.25685,0.99819,36.23845,0.89853,20
"98381","E02003719 E02003788","E02003719","E02003788",24,0,0,0,0,21,0,3,0,0,3.74,0.74,0,-0.74,5.95,2.95,0,-2.95,3.63,0.63,0,-0.63,5.56,2.56,0,-2.56,-0.0022,4076,-0.00044,812,-0.00318,5898,-0.00142,2634,-0.0022,4073,-0.00044,809,-0.00292,5409,-0.00116,2145,-2349,-463,-3742,-1856,-2281,-395,-3498,-1612,0,10.55363,"Cambridge 001","South Cambridgeshire 014",12.364,12.303,5280,5466,1.17154,0.99507,37.20479,0.83719,12.5
"98382","E02003719 E02003789","E02003719","E02003789",30,0,4,0,0,22,2,2,0,0,2.65,0.65,0,-0.51,3.97,1.97,0,-1.85,3.03,1.03,0,-0.77,5.19,3.19,0,-2.39,-0.00183,3388,-0.00046,845,-0.00254,4706,-0.00117,2163,-0.00225,4171,-0.00088,1628,-0.00316,5860,-0.00179,3317,-1729,-392,-2744,-1407,-1933,-596,-3190,-1853,0,11.97979,"Cambridge 001","South Cambridgeshire 015",15.239,15.219,6268,6610,1.27206,0.99869,46.59098,1.01846,6.66667
"98383","E02003719 E02003790","E02003719","E02003790",20,0,3,0,0,14,0,1,2,0,1.19,0.19,1.98,-0.14,1,0,2,0,1.15,0.15,2,-0.15,1.67,0.67,1.98,-0.62,-0.00076,1412,-0.00012,231,-0.00064,1181,0,0,-0.00074,1365,-1e-04,184,-0.00104,1926,-4e-04,745,-793,-154,-639,0,-804,-165,-1338,-699,0,17.90724,"Cambridge 001","South Cambridgeshire 016",21.557,21.728,9698,10214,1.20381,1.00793,122.00213,1.73049,5
"98384","E02003719 E02003791","E02003719","E02003791",107,0,14,1,3,68,10,8,1,1,9.72,1.72,0.98,-1.18,8,0,1,0,8.31,0.31,1,-0.18,12.83,4.83,0.96,-3.26,-0.00691,12812,-0.00122,2253,-0.00569,10559,0,0,-0.0059,10954,-0.00021,395,-0.00884,16409,-0.00315,5850,-6406,-1120,-5286,0,-5453,-167,-8372,-3086,1,14.90274,"Cambridge 001","South Cambridgeshire 017",18.672,18.652,7632,7970,1.25292,0.99893,41.77378,0.88998,7.47664
"98385","E02003719 E02003792","E02003719","E02003792",22,0,0,0,0,20,0,0,2,0,0.32,0.32,1.97,-0.29,0,0,2,0,0.85,0.85,1.92,-0.77,2.33,2.33,1.78,-2.12,-0.00021,390,-0.00021,390,0,0,0,0,-0.00067,1249,-0.00067,1249,-0.00143,2645,-0.00143,2645,-296,-296,0,0,-793,-793,-2174,-2174,0,17.85558,"Cambridge 001","South Cambridgeshire 018",20.181,20.23,8446,8764,1.13023,1.00243,32.70403,0.74642,0
"98387","E02003719 E02006873","E02003719","E02006873",41,0,6,0,1,28,2,2,2,0,2.75,0.75,1.96,-0.53,3.22,1.22,1.91,-0.81,2.76,0.76,2,-0.63,5.93,3.93,1.84,-2.91,-0.00186,3458,-5e-04,931,-0.00197,3663,-0.00061,1136,-0.00188,3483,-0.00052,956,-0.00338,6278,-0.00202,3751,-1550,-443,-1783,-676,-1632,-525,-3523,-2416,0,13.88373,"Cambridge 001","South Cambridgeshire 020",16.33,16.537,6946,7494,1.1762,1.01268,64.91121,1.28197,4.87805
"98388","E02003719 E02006874","E02003719","E02006874",26,0,0,0,0,26,0,0,0,0,0.34,0.34,0,-0.34,0,0,0,0,0.94,0.94,0,-0.94,2.68,2.68,0,-2.68,-0.00024,438,-0.00024,438,0,0,0,0,-0.00074,1376,-0.00074,1376,-0.00176,3259,-0.00176,3259,-349,-349,0,0,-951,-951,-2722,-2722,0,16.74149,"Cambridge 001","South Cambridgeshire 021",19.946,19.946,8456,9016,1.19141,1,71.19222,1.37872,0
"98389","E02003720 E02003721","E02003720","E02003721",245,0,7,0,5,99,6,98,26,1,119.72,21.72,22.18,-14.7,115.66,17.66,22.67,-11.32,119.36,21.36,22.08,-13.99,127.34,29.34,20.68,-19.4,-0.01168,21660,-0.00211,3908,-0.01076,19962,-0.00119,2210,-0.01195,22174,-0.00238,4422,-0.01142,21188,-0.00185,3436,-12406,-2235,-11862,-1691,-12276,-2105,-13098,-2927,3,1.9179,"Cambridge 002","Cambridge 003",3.022,2.946,1128,1196,1.57568,0.97485,36.39974,0.74678,40
"98390","E02003720 E02003722","E02003720","E02003722",168,0,1,0,1,45,4,78,37,1,91.72,13.72,31.44,-6.92,98.35,20.35,28.99,-10.45,82.63,4.63,34.6,-1.94,84.3,6.3,33.92,-2.78,-0.00161,2981,-0.00023,425,-0.00165,3067,-0.00028,511,-0.00137,2544,1e-05,-12,-0.00124,2306,0.00014,-250,-3588,-532,-3859,-803,-3204,-148,-3268,-212,1,1.02421,"Cambridge 002","Cambridge 004",1.513,1.513,582,604,1.47724,1,33.04693,0.79313,46.42857
"98391","E02003720 E02003723","E02003720","E02003723",371,0,8,0,5,74,9,139,131,1,168.62,29.62,114.23,-9.44,152.55,13.55,123.32,-4.32,174.59,35.59,111.28,-11.41,187.84,48.84,103.74,-15.62,0.00168,-3122,0.00028,-521,0.0015,-2779,1e-04,-178,0.00184,-3421,0.00044,-820,0.00393,-7291,0.00253,-4690,-6400,-1118,-5794,-512,-6596,-1314,-7100,-1818,4,1.11632,"Cambridge 002","Cambridge 005",2.359,2.359,1120,1158,2.11319,1,63.58627,1.14455,37.46631
"98392","E02003720 E02003724","E02003720","E02003724",140,0,12,2,6,58,3,49,9,0,59.38,10.38,7.97,-6.6,49,0,9,0,57.38,8.38,8.18,-5.4,66.8,17.8,7.25,-11.4,-0.01078,20007,-0.00189,3498,-0.0089,16509,0,0,-0.01073,19905,-0.00183,3396,-0.01142,21177,-0.00252,4668,-8792,-1539,-7253,0,-8513,-1260,-9913,-2660,1,3.168,"Cambridge 002","Cambridge 006",4.584,4.612,1922,2018,1.44697,1.00611,63.26353,0.9974,35
"98393","E02003720 E02003725","E02003720","E02003725",1048,0,85,1,16,167,33,543,202,1,622.37,79.37,170.36,-26.25,570.28998,27.29,190.98,-9.03,544.70001,1.7,201.00999,-0.57,545.81,2.81,200.36,-0.94,-0.02652,49203,-0.00336,6228,-0.02398,44486,-0.00081,1511,-0.02311,42880,5e-05,-95,-0.02291,42502,0.00026,-473,-37969,-4841,-34792,-1664,-33231,-103,-33299,-171,0,2.18671,"Cambridge 002","Cambridge 007",3.627,2.972,1638,1596,1.65866,0.81941,74.44169,1.58143,51.81298
"98394","E02003720 E02003726","E02003720","E02003726",133,0,8,0,3,39,2,58,23,0,68.76,10.76,19.91,-5.72,62.24,4.24,21.36,-1.99,61,3,20.67,-0.67,66.39,8.39,19.07,-3.5,-0.00645,11961,-0.00092,1714,-0.00568,10541,-0.00016,294,-0.00518,9618,0.00034,-629,-0.00517,9596,0.00035,-651,-7398,-1126,-6661,-389,-6396,-124,-6953,-681,0,2.70818,"Cambridge 002","Cambridge 008",3.876,3.656,1696,1722,1.43122,0.94324,54.17957,0.87527,43.60902
"98395","E02003720 E02003727","E02003720","E02003727",52,0,2,1,0,26,1,21,1,0,24.84,3.84,0.9,-3.19,26,5,1,-4,24.62,3.62,0.86,-3.06,27.26,6.26,0.76,-5.29,-0.00568,10543,-0.00088,1630,-0.00564,10468,-0.00084,1555,-0.00578,10725,-0.00098,1812,-0.00583,10815,-0.00103,1902,-5102,-804,-5247,-949,-5087,-789,-5662,-1364,0,3.38442,"Cambridge 002","Cambridge 009",5.067,5.074,2140,2134,1.49715,1.00138,59.20663,0.84746,40.38462
"98396","E02003720 E02003728","E02003720","E02003728",78,0,3,0,2,44,2,24,3,0,29.36,5.36,2.72,-4.37,30.78,6.78,2.67,-5.52,30.48,6.48,2.6,-5.29,35.69,11.69,2.28,-9.54,-0.00774,14357,-0.00141,2616,-0.00764,14177,-0.00131,2436,-0.00832,15440,-0.00199,3699,-0.00847,15714,-0.00214,3973,-7106,-1308,-7445,-1647,-7403,-1605,-8692,-2894,0,4.21499,"Cambridge 002","Cambridge 010",5.961,5.864,2354,2416,1.41424,0.98373,50.32713,0.88677,30.76923
"98397","E02003720 E02003729","E02003720","E02003729",60,0,7,0,3,30,2,15,3,0,18.66,3.66,2.75,-2.45,19,4,2.61,-2.97,19.13,4.13,2.76,-2.66,24.36,9.36,2.41,-6.16,-0.00583,10814,-0.00115,2128,-0.00556,10310,-0.00088,1624,-0.00623,11561,-0.00155,2875,-0.00678,12571,-0.00209,3885,-4535,-881,-4716,-1062,-4613,-959,-5874,-2220,0,5.44918,"Cambridge 002","Cambridge 011",7.038,7.16,3094,3134,1.29157,1.01733,46.88832,0.93575,25
"98398","E02003720 E02003730","E02003720","E02003730",245,0,12,1,4,52,7,147,22,0,164.92,17.92,17.99,-9.41,149.64999,2.65,21.41,-1.35,147,0,22,0,147.57001,0.57,21.86,-0.42,-0.02694,49988,-0.00292,5418,-0.02434,45164,-0.00032,594,-0.02402,44570,0,0,-0.02405,44618,-3e-05,48,-24155,-2641,-21895,-381,-21514,0,-21627,-113,0,3.97367,"Cambridge 002","Cambridge 012",5.539,5.279,2304,2350,1.39393,0.95306,45.1345,0.663,60
"98399","E02003720 E02003731","E02003720","E02003731",220,0,61,0,4,66,4,81,2,0,94.96,13.96,1.8,-6.63,93.21,12.21,1.82,-5.79,81,0,2,0,92.06,11.06,1.84,-5.24,-0.0306,56781,-0.0045,8351,-0.02901,53815,-0.0029,5385,-0.0261,48430,0,0,-0.02876,53355,-0.00265,4925,-15450,-2271,-15169,-1990,-13179,0,-14982,-1803,2,4.98281,"Cambridge 002","Cambridge 013",6.759,6.853,2664,2772,1.35646,1.01391,45.86477,0.72961,36.81818
"98400","E02003720 E02003765","E02003720","E02003765",15,0,3,0,0,12,0,0,0,0,0.22,0.22,0,-0.17,0,0,0,0,0.57,0.57,0,-0.46,1.57,1.57,0,-1.26,-0.00016,290,-0.00016,290,0,0,0,0,-0.00049,908,-0.00049,908,-0.00107,1977,-0.00107,1977,-180,-180,0,0,-476,-476,-1306,-1306,0,17.50554,"Cambridge 002","Huntingdonshire 013",20.351,20.347,7744,8282,1.16255,0.9998,22.60331,0.8994,0
"98401","E02003720 E02003776","E02003720","E02003776",46,0,1,0,2,36,2,3,1,0,5.67,2.67,0.94,-2.23,4,1,1,-0.83,13.43,10.43,0.78,-8.72,17.48,14.48,0.68,-12.12,-0.00206,3816,-0.00098,1823,-0.00137,2532,-0.00029,539,-0.00536,9937,-0.00428,7944,-0.0048,8904,-0.00373,6911,-1958,-919,-1378,-339,-4627,-3588,-6026,-4987,1,7.21707,"Cambridge 002","South Cambridgeshire 002",8.086,8.076,3342,3614,1.1204,0.99876,27.20752,1.06488,6.52174
"98402","E02003720 E02003777","E02003720","E02003777",44,0,1,0,1,37,1,3,1,0,4.91,1.91,0.95,-1.73,4.31,1.31,0.93,-1.18,9.01,6.01,0.91,-5.43,13.27,10.27,0.8,-9.27,-0.00235,4364,-0.00091,1679,-0.00191,3549,-0.00047,864,-0.00431,7993,-0.00286,5308,-0.00468,8684,-0.00323,5999,-2332,-909,-2045,-622,-4286,-2863,-6310,-4887,0,8.315,"Cambridge 002","South Cambridgeshire 003",10.362,10.367,3982,4222,1.24618,1.00048,24.12662,0.81991,6.81818
"98403","E02003720 E02003778","E02003720","E02003778",45,0,1,1,0,35,2,6,0,0,8.37,2.37,0,-2.11,6.75,0.75,0,-0.65,11.73,5.73,0,-5.26,15.91,9.91,0,-8.99,-0.00359,6658,-0.001,1863,-0.00282,5235,-0.00024,440,-0.00524,9721,-0.00266,4926,-0.00556,10322,-0.00298,5527,-3278,-946,-2623,-291,-4687,-2355,-6362,-4030,0,7.24238,"Cambridge 002","South Cambridgeshire 004",8.816,8.816,3424,3542,1.21728,1,21.55172,0.56715,13.33333
