"","Bicycle","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1977",997,55,541.59003,96.41,3326.12988,3254.47998,1
"1978",591,55,541.59003,96.41,3326.12988,3254.47998,1
"1979",51,125,473.35001,178.22,2797.26001,3326.6001,1
"1980",111,39,143.66,61.48,743.09003,715.71002,1
"1981",220,39,143.66,61.48,743.09003,715.71002,1
"1982",291,125,473.35001,178.22,2797.26001,3326.6001,1
"1983",220,39,143.66,61.48,743.09003,715.71002,1
"1984",0,39,143.66,61.48,743.09003,715.71002,1
"1985",0,39,143.66,61.48,743.09003,715.71002,1
"1986",0,96,136.94,179.92999,290.38,287.81,1
"1987",0,96,136.94,179.92999,290.38,287.81,1
"1988",0,39,143.66,61.48,743.09003,715.71002,1
"1989",10,32,108.45,58.84,564.15997,580.76001,1
"1990",479,37,94.91,69.47,477.73001,561.77002,1
"1991",479,37,94.91,69.47,477.73001,561.77002,1
"1992",39,28,140.63001,51.67,851.51001,929.35999,1
"1993",39,28,140.63001,51.67,851.51001,929.35999,1
"1994",0,28,140.63001,51.67,851.51001,929.35999,1
"1995",48,96,136.94,179.92999,290.38,287.81,1
"1996",48,96,136.94,179.92999,290.38,287.81,1
"1997",179,28,140.63001,51.67,851.51001,929.35999,1
"1998",140,28,140.63001,51.67,851.51001,929.35999,1
"1999",157,NA,NA,NA,NA,NA,0
"2000",140,28,140.63001,51.67,851.51001,929.35999,1
"2001",179,28,140.63001,51.67,851.51001,929.35999,1
"2002",4,28,140.63001,51.67,851.51001,929.35999,1
"2003",9,NA,NA,NA,NA,NA,0
"2004",5,NA,NA,NA,NA,NA,0
"2005",17,28,140.63001,51.67,851.51001,929.35999,1
"2006",4,125,473.35001,178.22,2797.26001,3326.6001,1
"2007",17,28,140.63001,51.67,851.51001,929.35999,1
"2008",0,28,140.63001,51.67,851.51001,929.35999,1
"2009",60,28,140.63001,51.67,851.51001,929.35999,1
"2010",43,28,140.63001,51.67,851.51001,929.35999,1
"2011",59,28,140.63001,51.67,851.51001,929.35999,1
"2012",25,28,140.63001,51.67,851.51001,929.35999,1
"2013",0,96,136.94,179.92999,290.38,287.81,1
"2014",48,96,136.94,179.92999,290.38,287.81,1
"2015",479,37,94.91,69.47,477.73001,561.77002,1
"2016",479,37,94.91,69.47,477.73001,561.77002,1
"2017",0,37,94.91,69.47,477.73001,561.77002,1
"2018",59,125,473.35001,178.22,2797.26001,3326.6001,1
"2019",17,NA,NA,NA,NA,NA,0
"2020",0,96,136.94,179.92999,290.38,287.81,1
"2021",0,96,136.94,179.92999,290.38,287.81,1
"2022",0,NA,NA,NA,NA,NA,0
"2023",320,45,162.22,86.14,865.59003,903.96002,1
"2024",0,96,136.94,179.92999,290.38,287.81,1
"2025",0,NA,NA,NA,NA,NA,0
"2026",0,16,68.07,26.98,362.26999,356.16,1
"2027",14,322,413.01999,641.77002,630.59003,629.48999,1
"2028",67,322,413.01999,641.77002,630.59003,629.48999,1
"2029",0,NA,NA,NA,NA,NA,0
"2030",184,32,108.45,58.84,564.15997,580.76001,1
"2031",0,39,143.66,61.48,743.09003,715.71002,1
"2032",0,39,143.66,61.48,743.09003,715.71002,1
"2033",2,NA,NA,NA,NA,NA,0
"2034",211,37,94.91,69.47,477.73001,561.77002,1
"2035",0,NA,NA,NA,NA,NA,0
"2036",856,16,68.07,26.98,362.26999,356.16,1
"2037",316,125,473.35001,178.22,2797.26001,3326.6001,1
"2038",367,NA,NA,NA,NA,NA,0
"2039",51,125,473.35001,178.22,2797.26001,3326.6001,1
"2040",13,37,94.91,69.47,477.73001,561.77002,1
"2041",198,37,94.91,69.47,477.73001,561.77002,1
"2042",232,34,94.09,53.26,472.54999,552.98999,1
"2043",10,34,94.09,53.26,472.54999,552.98999,1
"2044",0,NA,NA,NA,NA,NA,0
"2045",1,NA,NA,NA,NA,NA,0
"2046",47,125,473.35001,178.22,2797.26001,3326.6001,1
"2047",37,8,53.47,9.32,358.76001,414.60001,1
"2048",23,32,108.45,58.84,564.15997,580.76001,1
"2049",161,32,108.45,58.84,564.15997,580.76001,1
"2050",163,NA,NA,NA,NA,NA,0
"2051",173,NA,NA,NA,NA,NA,0
"2052",2,55,541.59003,96.41,3326.12988,3254.47998,1
"2053",277,45,162.22,86.14,865.59003,903.96002,1
"2054",54,NA,NA,NA,NA,NA,0
"2055",110,37,94.91,69.47,477.73001,561.77002,1
"2056",88,NA,NA,NA,NA,NA,0
"2057",0,NA,NA,NA,NA,NA,0
"2058",41,55,541.59003,96.41,3326.12988,3254.47998,1
"2059",111,39,143.66,61.48,743.09003,715.71002,1
"2060",123,NA,NA,NA,NA,NA,0
"2061",40,39,143.66,61.48,743.09003,715.71002,1
"2062",92,322,413.01999,641.77002,630.59003,629.48999,1
"2063",159,322,413.01999,641.77002,630.59003,629.48999,1
"2064",82,39,143.66,61.48,743.09003,715.71002,1
"2065",1,322,413.01999,641.77002,630.59003,629.48999,1
"2066",40,39,143.66,61.48,743.09003,715.71002,1
"2067",0,NA,NA,NA,NA,NA,0
"2068",157,16,68.07,26.98,362.26999,356.16,1
"2069",2166,55,541.59003,96.41,3326.12988,3254.47998,1
"2070",86,55,541.59003,96.41,3326.12988,3254.47998,1
"2071",5,28,140.63001,51.67,851.51001,929.35999,1
"2072",44,125,473.35001,178.22,2797.26001,3326.6001,1
"2073",276,NA,NA,NA,NA,NA,0
"2074",0,28,140.63001,51.67,851.51001,929.35999,1
"2075",5,28,140.63001,51.67,851.51001,929.35999,1
"2076",48,96,136.94,179.92999,290.38,287.81,1
"2077",0,96,136.94,179.92999,290.38,287.81,1
"2078",5,28,140.63001,51.67,851.51001,929.35999,1
"2079",0,28,140.63001,51.67,851.51001,929.35999,1
"2080",55,28,140.63001,51.67,851.51001,929.35999,1
"2081",55,28,140.63001,51.67,851.51001,929.35999,1
"2082",2,55,541.59003,96.41,3326.12988,3254.47998,1
"2083",0,55,541.59003,96.41,3326.12988,3254.47998,1
"2084",41,55,541.59003,96.41,3326.12988,3254.47998,1
"2085",86,32,108.45,58.84,564.15997,580.76001,1
"2086",92,37,94.91,69.47,477.73001,561.77002,1
"2087",0,NA,NA,NA,NA,NA,0
"2088",12,28,140.63001,51.67,851.51001,929.35999,1
"2089",13,28,140.63001,51.67,851.51001,929.35999,1
"2090",55,55,541.59003,96.41,3326.12988,3254.47998,1
"2091",536,55,541.59003,96.41,3326.12988,3254.47998,1
"2092",0,32,108.45,58.84,564.15997,580.76001,1
"2093",157,16,68.07,26.98,362.26999,356.16,1
"2094",856,16,68.07,26.98,362.26999,356.16,1
"2095",72,28,140.63001,51.67,851.51001,929.35999,1
"2096",72,NA,NA,NA,NA,NA,0
"2097",109,32,108.45,58.84,564.15997,580.76001,1
"2098",356,NA,NA,NA,NA,NA,0
"2099",264,NA,NA,NA,NA,NA,0
"2100",92,NA,NA,NA,NA,NA,0
"2101",19,NA,NA,NA,NA,NA,0
"2102",91,125,473.35001,178.22,2797.26001,3326.6001,1
"2103",0,322,413.01999,641.77002,630.59003,629.48999,1
"2104",0,NA,NA,NA,NA,NA,0
"2105",157,16,68.07,26.98,362.26999,356.16,1
"2106",92,34,95.15,75.32,479.29001,526.62,1
"2107",88,34,95.15,75.32,479.29001,526.62,1
"2108",10,32,108.45,58.84,564.15997,580.76001,1
"2109",1,96,136.94,179.92999,290.38,287.81,1
"2110",47,96,136.94,179.92999,290.38,287.81,1
"2111",215,NA,NA,NA,NA,NA,0
"2112",0,28,140.63001,51.67,851.51001,929.35999,1
"2113",276,NA,NA,NA,NA,NA,0
"2114",1,322,413.01999,641.77002,630.59003,629.48999,1
"2115",90,96,136.94,179.92999,290.38,287.81,1
"2116",90,96,136.94,179.92999,290.38,287.81,1
"2117",0,96,136.94,179.92999,290.38,287.81,1
"2118",0,28,140.63001,51.67,851.51001,929.35999,1
"2119",0,28,140.63001,51.67,851.51001,929.35999,1
"2120",41,45,162.22,86.14,865.59003,903.96002,1
"2121",0,45,162.22,86.14,865.59003,903.96002,1
"2122",382,44,124.63,116.64,663.44,790.38,1
"2123",2,28,140.63001,51.67,851.51001,929.35999,1
"2124",72,28,140.63001,51.67,851.51001,929.35999,1
"2125",19,28,140.63001,51.67,851.51001,929.35999,1
"2126",1,96,136.94,179.92999,290.38,287.81,1
"2127",89,96,136.94,179.92999,290.38,287.81,1
"2128",97,28,140.63001,51.67,851.51001,929.35999,1
"2129",391,45,162.22,86.14,865.59003,903.96002,1
"2130",391,45,162.22,86.14,865.59003,903.96002,1
"2131",0,96,136.94,179.92999,290.38,287.81,1
"2132",0,96,136.94,179.92999,290.38,287.81,1
"2133",432,45,162.22,86.14,865.59003,903.96002,1
"2134",0,96,136.94,179.92999,290.38,287.81,1
"2135",67,16,68.07,26.98,362.26999,356.16,1
"2136",90,16,68.07,26.98,362.26999,356.16,1
"2137",47,96,136.94,179.92999,290.38,287.81,1
"2138",90,16,68.07,26.98,362.26999,356.16,1
"2139",17,28,140.63001,51.67,851.51001,929.35999,1
"2140",165,NA,NA,NA,NA,NA,0
"2141",75,16,68.07,26.98,362.26999,356.16,1
"2142",125,322,413.01999,641.77002,630.59003,629.48999,1
"2143",34,322,413.01999,641.77002,630.59003,629.48999,1
"2144",373,NA,NA,NA,NA,NA,0
"2145",142,16,68.07,26.98,362.26999,356.16,1
"2146",1,96,136.94,179.92999,290.38,287.81,1
"2147",41,39,143.66,61.48,743.09003,715.71002,1
"2148",41,39,143.66,61.48,743.09003,715.71002,1
"2149",0,NA,NA,NA,NA,NA,0
"2150",34,322,413.01999,641.77002,630.59003,629.48999,1
"2151",114,28,140.63001,51.67,851.51001,929.35999,1
"2152",136,96,136.94,179.92999,290.38,287.81,1
"2153",35,NA,NA,NA,NA,NA,0
"2154",391,45,162.22,86.14,865.59003,903.96002,1
"2155",35,45,162.22,86.14,865.59003,903.96002,1
"2156",382,NA,NA,NA,NA,NA,0
"2157",0,96,136.94,179.92999,290.38,287.81,1
"2158",81,39,143.66,61.48,743.09003,715.71002,1
"2159",127,28,140.63001,51.67,851.51001,929.35999,1
"2160",0,NA,NA,NA,NA,NA,0
"2161",160,NA,NA,NA,NA,NA,0
"2162",408,NA,NA,NA,NA,NA,0
"2163",338,45,162.22,86.14,865.59003,903.96002,1
"2164",460,NA,NA,NA,NA,NA,0
"2165",88,NA,NA,NA,NA,NA,0
"2166",75,16,68.07,26.98,362.26999,356.16,1
"2167",67,16,68.07,26.98,362.26999,356.16,1
"2168",342,45,162.22,86.14,865.59003,903.96002,1
"2169",4,NA,NA,NA,NA,NA,0
"2170",162,34,94.09,53.26,472.54999,552.98999,1
"2171",26,34,94.09,53.26,472.54999,552.98999,1
"2172",32,34,94.09,53.26,472.54999,552.98999,1
"2173",24,28,140.63001,51.67,851.51001,929.35999,1
"2174",103,28,140.63001,51.67,851.51001,929.35999,1
"2175",16,34,94.09,53.26,472.54999,552.98999,1
"2176",36,96,136.94,179.92999,290.38,287.81,1
"2177",28,44,124.63,116.64,663.44,790.38,1
"2178",132,NA,NA,NA,NA,NA,0
"2179",435,45,162.22,86.14,865.59003,903.96002,1
"2180",125,NA,NA,NA,NA,NA,0
"2181",6,32,108.45,58.84,564.15997,580.76001,1
"2182",0,45,162.22,86.14,865.59003,903.96002,1
"2183",286,34,95.15,75.32,479.29001,526.62,1
"2184",248,NA,NA,NA,NA,NA,0
"2185",32,51,128.85001,90.23,650.22998,809.67999,1
"2186",32,51,128.85001,90.23,650.22998,809.67999,1
"2187",111,16,68.07,26.98,362.26999,356.16,1
"2188",967,16,68.07,26.98,362.26999,356.16,1
"2189",40,44,114.05,77.22,611.51001,829.78998,1
"2190",22,44,114.05,77.22,611.51001,829.78998,1
"2191",582,45,162.22,86.14,865.59003,903.96002,1
"2192",0,44,113.02,73.67,481.25,480.66,1
"2193",103,44,113.02,73.67,481.25,480.66,1
"2194",103,NA,NA,NA,NA,NA,0
"2195",0,28,140.63001,51.67,851.51001,929.35999,1
"2196",1,96,136.94,179.92999,290.38,287.81,1
"2197",35,96,136.94,179.92999,290.38,287.81,1
"2198",165,96,136.94,179.92999,290.38,287.81,1
"2199",0,NA,NA,NA,NA,NA,0
"2200",232,30,74.64,75.01,370.07999,462.64002,1
"2201",16,NA,NA,NA,NA,NA,0
"2202",557,55,541.59003,96.41,3326.12988,3254.47998,1
"2203",1609,NA,NA,NA,NA,NA,0
"2204",154,NA,NA,NA,NA,NA,0
"2205",563,NA,NA,NA,NA,NA,0
"2206",595,NA,NA,NA,NA,NA,0
"2207",24,NA,NA,NA,NA,NA,0
"2208",0,28,140.63001,51.67,851.51001,929.35999,1
"2209",41,NA,NA,NA,NA,NA,0
"2210",40,39,143.66,61.48,743.09003,715.71002,1
"2211",40,NA,NA,NA,NA,NA,0
"2212",0,44,114.05,77.22,611.51001,829.78998,1
"2213",85,NA,NA,NA,NA,NA,0
"2214",72,NA,NA,NA,NA,NA,0
"2215",107,NA,NA,NA,NA,NA,0
"2216",121,45,162.22,86.14,865.59003,903.96002,1
"2217",0,45,162.22,86.14,865.59003,903.96002,1
"2218",221,NA,NA,NA,NA,NA,0
"2219",557,NA,NA,NA,NA,NA,0
"2220",0,55,541.59003,96.41,3326.12988,3254.47998,1
"2221",196,16,68.07,26.98,362.26999,356.16,1
"2222",263,16,68.07,26.98,362.26999,356.16,1
"2223",0,NA,NA,NA,NA,NA,0
"2224",32,51,128.85001,90.23,650.22998,809.67999,1
"2225",81,39,143.66,61.48,743.09003,715.71002,1
"2226",16,12,34.21,33.76,184.75,227.14,1
"2227",552,12,34.21,33.76,184.75,227.14,1
"2228",154,13,37.47,22.57,201.89999,236.39999,1
"2229",88,13,37.47,22.57,201.89999,236.39999,1
"2230",0,NA,NA,NA,NA,NA,0
"2231",54,3,20.25,4.66,132.26,147.03,1
"2232",213,39,143.66,61.48,743.09003,715.71002,1
"2233",276,NA,NA,NA,NA,NA,0
"2234",43,55,541.59003,96.41,3326.12988,3254.47998,1
"2235",102,NA,NA,NA,NA,NA,0
"2236",136,96,136.94,179.92999,290.38,287.81,1
"2237",35,NA,NA,NA,NA,NA,0
"2238",30,30,74.64,75.01,370.07999,462.64002,1
"2239",14,30,74.64,75.01,370.07999,462.64002,1
"2240",141,NA,NA,NA,NA,NA,0
"2241",32,NA,NA,NA,NA,NA,0
"2242",103,44,113.02,73.67,481.25,480.66,1
"2243",0,NA,NA,NA,NA,NA,0
"2244",129,12,34.21,33.76,184.75,227.14,1
"2245",681,NA,NA,NA,NA,NA,0
"2246",129,NA,NA,NA,NA,NA,0
"2247",552,NA,NA,NA,NA,NA,0
"2248",174,16,68.07,26.98,362.26999,356.16,1
"2249",25,3,20.25,4.66,132.26,147.03,1
"2250",29,3,20.25,4.66,132.26,147.03,1
"2251",22,NA,NA,NA,NA,NA,0
"2252",6,26,98.21,51.71,527.28003,587.15002,1
"2253",100,41,179.49,43.72,1004.04999,975.87,1
"2254",41,NA,NA,NA,NA,NA,0
"2255",967,NA,NA,NA,NA,NA,0
"2256",276,3,20.25,4.66,132.26,147.03,1
"2257",18,62,150.3,102.29,714.22998,932.22998,1
"2258",4,NA,NA,NA,NA,NA,0
"2259",725,NA,NA,NA,NA,NA,0
"2260",26,NA,NA,NA,NA,NA,0
"2261",6,51,128.85001,90.23,650.22998,809.67999,1
"2262",0,45,162.22,86.14,865.59003,903.96002,1
"2263",0,45,162.22,86.14,865.59003,903.96002,1
"2264",121,45,162.22,86.14,865.59003,903.96002,1
"2265",121,45,162.22,86.14,865.59003,903.96002,1
"2266",657,41,179.49,43.72,1004.04999,975.87,1
"2267",100,41,179.49,43.72,1004.04999,975.87,1
"2268",94,45,162.22,86.14,865.59003,903.96002,1
"2269",488,45,162.22,86.14,865.59003,903.96002,1
"2270",2,NA,NA,NA,NA,NA,0
"2271",284,34,95.15,75.32,479.29001,526.62,1
"2272",4,4,10.29,12.14,52.5,65.35,1
"2273",1,NA,NA,NA,NA,NA,0
"2274",1,96,136.94,179.92999,290.38,287.81,1
"2275",235,16,49.2,29.26,279.85001,337.20999,1
"2276",261,16,49.2,29.26,279.85001,337.20999,1
"2277",369,13,37.47,22.57,201.89999,236.39999,1
"2278",573,12,34.21,33.76,184.75,227.14,1
"2279",22,NA,NA,NA,NA,NA,0
"2280",76,12,34.21,33.76,184.75,227.14,1
"2281",497,12,34.21,33.76,184.75,227.14,1
"2282",165,96,136.94,179.92999,290.38,287.81,1
"2283",1709,41,179.49,43.72,1004.04999,975.87,1
"2284",0,96,136.94,179.92999,290.38,287.81,1
"2285",1609,NA,NA,NA,NA,NA,0
"2286",214,NA,NA,NA,NA,NA,0
"2287",70,34,95.15,75.32,479.29001,526.62,1
"2288",92,44,124.63,116.64,663.44,790.38,1
"2289",120,44,124.63,116.64,663.44,790.38,1
"2290",538,NA,NA,NA,NA,NA,0
"2291",9,NA,NA,NA,NA,NA,0
"2292",5,4,10.29,12.14,52.5,65.35,1
"2293",6,15,39.41,30.12,204.39999,259.06,1
"2294",0,55,541.59003,96.41,3326.12988,3254.47998,1
"2295",86,NA,NA,NA,NA,NA,0
"2296",571,41,179.49,43.72,1004.04999,975.87,1
"2297",439,13,37.47,22.57,201.89999,236.39999,1
"2298",21,13,37.47,22.57,201.89999,236.39999,1
"2299",174,NA,NA,NA,NA,NA,0
"2300",429,13,37.47,22.57,201.89999,236.39999,1
"2301",60,NA,NA,NA,NA,NA,0
"2302",41,44,124.63,116.64,663.44,790.38,1
"2303",51,44,124.63,116.64,663.44,790.38,1
"2304",444,NA,NA,NA,NA,NA,0
"2305",0,45,162.22,86.14,865.59003,903.96002,1
"2306",44,45,162.22,86.14,865.59003,903.96002,1
"2307",73,3,20.25,4.66,132.26,147.03,1
"2308",1049,NA,NA,NA,NA,NA,0
"2309",51,NA,NA,NA,NA,NA,0
"2310",139,NA,NA,NA,NA,NA,0
"2311",136,NA,NA,NA,NA,NA,0
"2312",222,NA,NA,NA,NA,NA,0
"2313",428,13,37.47,22.57,201.89999,236.39999,1
"2314",11,13,37.47,22.57,201.89999,236.39999,1
"2315",466,16,49.2,29.26,279.85001,337.20999,1
"2316",32,4,10.29,12.14,52.5,65.35,1
"2317",27,NA,NA,NA,NA,NA,0
"2318",94,NA,NA,NA,NA,NA,0
"2319",126,NA,NA,NA,NA,NA,0
"2320",39,NA,NA,NA,NA,NA,0
"2321",165,45,162.22,86.14,865.59003,903.96002,1
"2322",102,3,20.25,4.66,132.26,147.03,1
"2323",200,13,37.47,22.57,201.89999,236.39999,1
"2324",865,NA,NA,NA,NA,NA,0
"2325",896,44,113.02,73.67,481.25,480.66,1
"2326",21,15,39.41,30.12,204.39999,259.06,1
"2327",15,NA,NA,NA,NA,NA,0
"2328",558,16,49.2,29.26,279.85001,337.20999,1
"2329",88,44,124.63,116.64,663.44,790.38,1
"2330",628,13,37.47,22.57,201.89999,236.39999,1
"2331",215,13,37.47,22.57,201.89999,236.39999,1
"2332",182,NA,NA,NA,NA,NA,0
"2333",164,NA,NA,NA,NA,NA,0
"2334",626,NA,NA,NA,NA,NA,0
"2335",829,44,113.02,73.67,481.25,480.66,1
"2336",67,44,113.02,73.67,481.25,480.66,1
"2337",147,34,95.15,75.32,479.29001,526.62,1
"2338",217,NA,NA,NA,NA,NA,0
"2339",9,44,124.63,116.64,663.44,790.38,1
"2340",793,16,49.2,29.26,279.85001,337.20999,1
"2341",15,51,128.85001,90.23,650.22998,809.67999,1
"2342",112,41,179.49,43.72,1004.04999,975.87,1
"2343",164,NA,NA,NA,NA,NA,0
"2344",13,4,10.29,12.14,52.5,65.35,1
"2345",138,13,37.47,22.57,201.89999,236.39999,1
"2346",94,3,20.25,4.66,132.26,147.03,1
"2347",8,3,20.25,4.66,132.26,147.03,1
"2348",479,NA,NA,NA,NA,NA,0
"2349",0,NA,NA,NA,NA,NA,0
"2350",583,16,49.2,29.26,279.85001,337.20999,1
"2351",149,14,58.37,28.87,304.73001,303.60001,1
"2352",924,NA,NA,NA,NA,NA,0
"2353",104,285,375.45001,285,645.54999,644.14001,1
"2354",32,285,375.45001,285,645.54999,644.14001,1
"2355",96,44,113.02,73.67,481.25,480.66,1
"2356",68,13,37.47,22.57,201.89999,236.39999,1
"2357",549,NA,NA,NA,NA,NA,0
"2358",126,285,375.45001,285,645.54999,644.14001,1
"2359",829,44,113.02,73.67,481.25,480.66,1
"2360",126,285,375.45001,285,645.54999,644.14001,1
"2361",29,13,37.47,22.57,201.89999,236.39999,1
"2362",1376,16,49.2,29.26,279.85001,337.20999,1
"2363",126,285,375.45001,285,645.54999,644.14001,1
"2364",0,NA,NA,NA,NA,NA,0
"2365",129,NA,NA,NA,NA,NA,0
"2366",19,4,10.29,12.14,52.5,65.35,1
"2367",59,NA,NA,NA,NA,NA,0
"2368",164,25,113.18,39.41,634.21997,622.33002,1
"2369",0,NA,NA,NA,NA,NA,0
"2370",0,25,113.18,39.41,634.21997,622.33002,1
"2371",160,4,10.29,12.14,52.5,65.35,1
"2372",4,4,10.29,12.14,52.5,65.35,1
"2373",126,285,375.45001,285,645.54999,644.14001,1
"2374",35,NA,NA,NA,NA,NA,0
"2375",2,3,20.25,4.66,132.26,147.03,1
"2376",274,3,20.25,4.66,132.26,147.03,1
"2377",0,NA,NA,NA,NA,NA,0
"2378",50,13,37.47,22.57,201.89999,236.39999,1
"2379",94,3,20.25,4.66,132.26,147.03,1
"2380",2,3,20.25,4.66,132.26,147.03,1
"2381",213,NA,NA,NA,NA,NA,0
"2382",1914,16,49.2,29.26,279.85001,337.20999,1
"2383",13,4,10.29,12.14,52.5,65.35,1
"2384",146,NA,NA,NA,NA,NA,0
"2385",579,30,74.64,75.01,370.07999,462.64002,1
"2386",0,55,541.59003,96.41,3326.12988,3254.47998,1
"2387",0,55,541.59003,96.41,3326.12988,3254.47998,1
"2388",0,41,179.49,43.72,1004.04999,975.87,1
"2389",0,41,179.49,43.72,1004.04999,975.87,1
"2390",44,NA,NA,NA,NA,NA,0
"2391",44,NA,NA,NA,NA,NA,0
"2392",221,NA,NA,NA,NA,NA,0
"2393",399,15,39.41,30.12,204.39999,259.06,1
"2394",0,NA,NA,NA,NA,NA,0
"2395",0,NA,NA,NA,NA,NA,0
"2396",0,41,179.49,43.72,1004.04999,975.87,1
"2397",0,41,179.49,43.72,1004.04999,975.87,1
"2398",0,41,179.49,43.72,1004.04999,975.87,1
"2399",0,41,179.49,43.72,1004.04999,975.87,1
"2400",82,285,375.45001,285,645.54999,644.14001,1
"2401",44,285,375.45001,285,645.54999,644.14001,1
"2402",20,44,113.02,73.67,481.25,480.66,1
"2403",815,44,113.02,73.67,481.25,480.66,1
"2404",536,NA,NA,NA,NA,NA,0
"2405",41,41,179.49,43.72,1004.04999,975.87,1
"2406",13,25,113.18,39.41,634.21997,622.33002,1
"2407",10,NA,NA,NA,NA,NA,0
"2408",226,30,74.64,75.01,370.07999,462.64002,1
"2409",0,45,162.22,86.14,865.59003,903.96002,1
"2410",165,45,162.22,86.14,865.59003,903.96002,1
"2411",14,285,375.45001,285,645.54999,644.14001,1
"2412",118,285,375.45001,285,645.54999,644.14001,1
"2413",571,41,179.49,43.72,1004.04999,975.87,1
"2414",0,16,68.07,26.98,362.26999,356.16,1
"2415",35,NA,NA,NA,NA,NA,0
"2416",246,30,74.64,75.01,370.07999,462.64002,1
"2417",584,32,108.45,58.84,564.15997,580.76001,1
"2418",578,NA,NA,NA,NA,NA,0
"2419",540,NA,NA,NA,NA,NA,0
"2420",750,NA,NA,NA,NA,NA,0
"2421",1586,16,49.2,29.26,279.85001,337.20999,1
"2422",173,4,10.29,12.14,52.5,65.35,1
"2423",121,NA,NA,NA,NA,NA,0
"2424",177,25,113.18,39.41,634.21997,622.33002,1
"2425",195,51,128.85001,90.23,650.22998,809.67999,1
"2426",444,30,74.64,75.01,370.07999,462.64002,1
"2427",75,44,113.02,73.67,481.25,480.66,1
"2428",830,44,113.02,73.67,481.25,480.66,1
"2429",213,16,68.07,26.98,362.26999,356.16,1
"2430",30,NA,NA,NA,NA,NA,0
"2431",159,NA,NA,NA,NA,NA,0
"2432",7,NA,NA,NA,NA,NA,0
"2433",68,44,113.02,73.67,481.25,480.66,1
"2434",121,NA,NA,NA,NA,NA,0
"2435",761,268,405.54999,694.95001,1116.14001,1268.31006,1
"2436",19,NA,NA,NA,NA,NA,0
"2437",192,4,10.29,12.14,52.5,65.35,1
"2438",11,285,375.45001,285,645.54999,644.14001,1
"2439",33,285,375.45001,285,645.54999,644.14001,1
"2440",56,NA,NA,NA,NA,NA,0
"2441",56,15,39.41,30.12,204.39999,259.06,1
"2442",173,NA,NA,NA,NA,NA,0
"2443",213,NA,NA,NA,NA,NA,0
"2444",79,285,375.45001,285,645.54999,644.14001,1
"2445",46,285,375.45001,285,645.54999,644.14001,1
"2446",565,268,405.54999,694.95001,1116.14001,1268.31006,1
"2447",112,285,375.45001,285,645.54999,644.14001,1
"2448",1493,16,49.2,29.26,279.85001,337.20999,1
"2449",1386,16,49.2,29.26,279.85001,337.20999,1
"2450",21,44,124.63,116.64,663.44,790.38,1
"2451",14,285,375.45001,285,645.54999,644.14001,1
"2452",105,NA,NA,NA,NA,NA,0
"2453",104,285,375.45001,285,645.54999,644.14001,1
"2454",392,15,39.41,30.12,204.39999,259.06,1
"2455",7,15,39.41,30.12,204.39999,259.06,1
"2456",93,285,375.45001,285,645.54999,644.14001,1
"2457",104,285,375.45001,285,645.54999,644.14001,1
"2458",76,25,113.18,39.41,634.21997,622.33002,1
"2459",101,25,113.18,39.41,634.21997,622.33002,1
"2460",101,25,113.18,39.41,634.21997,622.33002,1
"2461",0,25,113.18,39.41,634.21997,622.33002,1
"2462",118,NA,NA,NA,NA,NA,0
"2463",177,25,113.18,39.41,634.21997,622.33002,1
"2464",60,NA,NA,NA,NA,NA,0
"2465",99,NA,NA,NA,NA,NA,0
"2466",104,285,375.45001,285,645.54999,644.14001,1
"2467",0,285,375.45001,285,645.54999,644.14001,1
"2468",336,15,39.41,30.12,204.39999,259.06,1
"2469",60,44,124.63,116.64,663.44,790.38,1
"2470",468,NA,NA,NA,NA,NA,0
"2471",0,NA,NA,NA,NA,NA,0
"2472",4,44,113.02,73.67,481.25,480.66,1
"2473",56,14,58.37,28.87,304.73001,303.60001,1
"2474",248,219,351.22,270.23001,933.58002,920.88,1
"2475",112,285,375.45001,285,645.54999,644.14001,1
"2476",0,NA,NA,NA,NA,NA,0
"2477",141,219,351.22,270.23001,933.58002,920.88,1
"2478",145,219,351.22,270.23001,933.58002,920.88,1
"2479",343,NA,NA,NA,NA,NA,0
"2480",8,44,114.05,77.22,611.51001,829.78998,1
"2481",16,44,114.05,77.22,611.51001,829.78998,1
"2482",24,44,114.05,77.22,611.51001,829.78998,1
"2483",772,26,73.77,47.56,384.44,451.37,1
"2484",528,NA,NA,NA,NA,NA,0
"2485",55,55,541.59003,96.41,3326.12988,3254.47998,1
"2486",137,25,113.18,39.41,634.21997,622.33002,1
"2487",40,25,113.18,39.41,634.21997,622.33002,1
"2488",40,25,113.18,39.41,634.21997,622.33002,1
"2489",511,44,114.05,77.22,611.51001,829.78998,1
"2490",535,44,114.05,77.22,611.51001,829.78998,1
"2491",368,3,20.25,4.66,132.26,147.03,1
"2492",383,285,375.45001,285,645.54999,644.14001,1
"2493",5,NA,NA,NA,NA,NA,0
"2494",37,26,98.21,51.71,527.28003,587.15002,1
"2495",495,NA,NA,NA,NA,NA,0
"2496",614,25,113.18,39.41,634.21997,622.33002,1
"2497",671,25,113.18,39.41,634.21997,622.33002,1
"2498",53,NA,NA,NA,NA,NA,0
"2499",304,NA,NA,NA,NA,NA,0
"2500",341,44,114.05,77.22,611.51001,829.78998,1
