"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"151534",1,1,1,19.938,8778,361,216,0.01083,3717,293,183685,"E02003288 E02004438",361
"151535",1,1,1,19.025,8742,540,257,0.01351,3546,312,71037,"E02003288 E02004443",540
"151536",1,1,1,16.788,7560,490,211,0.01257,3129,259,66068,"E02003288 E02004445",490
"151537",1,1,1,10.293,5052,208,112,0.01088,1919,182,88713,"E02003288 E02004474",208
"151538",1,1,1,7.872,3846,239,74,0.0094,1467,142,24115,"E02003288 E02004477",239
"151539",1,1,1,8.087,4006,227,70,0.00866,1508,147,35629,"E02003288 E02004478",227
"151540",1,1,1,12.18,5500,334,186,0.01527,2270,195,42440,"E02003288 E02004479",334
"151541",1,1,1,14.512,6380,449,180,0.0124,2705,222,50320,"E02003288 E02004482",449
"151542",1,1,1,15.582,6762,467,179,0.01149,2905,234,52329,"E02003288 E02004483",467
"151544",1,1,1,18.4,8412,346,231,0.01255,3430,273,162407,"E02003288 E02004505",346
"151545",1,1,1,8.909,4286,270,107,0.01201,1661,145,46545,"E02003288 E02004565",270
"151546",1,1,1,6.609,2632,186,58,0.00878,1232,79,11625,"E02003288 E02004566",186
"151547",1,1,1,11.262,5208,296,159,0.01412,2099,176,63930,"E02003288 E02004568",296
"151548",1,1,1,6.234,2494,184,59,0.00946,1162,75,11068,"E02003288 E02004569",184
"151549",1,1,1,9.358,4560,226,106,0.01133,1744,162,57075,"E02003288 E02004570",226
"151550",1,1,1,8.44,4010,188,90,0.01066,1573,140,56414,"E02003288 E02004571",188
"151551",1,1,1,8.279,3148,185,51,0.00616,1543,97,14446,"E02003288 E02004572",185
"151562",1,1,1,1.917,758,40,28,0.01461,357,21,2780,"E02003289 E02003290",40
"151563",1,1,1,11.226,4416,381,62,0.00552,2093,131,24187,"E02003289 E02003291",381
