"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"257888",1,1,1,12.049,5352,465,42,0.00349,2246,163,17943,"E02006323 E02006395"
"257889",1,1,1,11.397,5532,472,29,0.00254,2125,152,17011,"E02006323 E02006396"
"257890",1,1,1,8.904,4424,341,60,0.00674,1660,124,10624,"E02006323 E02006398"
"257891",1,1,1,7.959,4362,394,38,0.00477,1484,113,9950,"E02006323 E02006399"
"257892",1,1,1,11.089,5852,523,82,0.00739,2067,173,15237,"E02006323 E02006400"
"257893",1,1,1,8.634,4490,430,48,0.00556,1609,126,10734,"E02006323 E02006401"
"257894",1,1,1,9.818,4134,379,19,0.00194,1830,129,15759,"E02006323 E02006406"
"257895",1,1,1,6.948,3546,258,13,0.00187,1295,92,10470,"E02006323 E02006408"
"257896",1,1,1,7.331,4550,289,13,0.00177,1367,96,12250,"E02006323 E02006410"
"257897",1,1,1,6.065,2874,240,14,0.00231,1131,80,10067,"E02006323 E02006412"
"257898",1,1,1,5.718,2726,243,12,0.0021,1066,75,9560,"E02006323 E02006413"
"257899",1,1,1,2.826,1432,127,6,0.00212,527,36,4234,"E02006323 E02006415"
"257900",1,1,1,10.17,9396,473,39,0.00383,1896,141,14015,"E02006323 E02006456"
"257901",1,1,1,13.876,13480,534,63,0.00454,2587,200,18864,"E02006323 E02006459"
"257902",1,1,1,16.162,14924,614,74,0.00458,3013,236,21702,"E02006323 E02006463"
"257929",1,1,1,7.683,3910,198,38,0.00495,1432,98,11564,"E02006324 E02006325"
"257930",1,1,1,1.941,1030,54,5,0.00258,362,27,3231,"E02006324 E02006326"
"257931",1,1,1,3.328,1458,99,20,0.00601,620,56,5419,"E02006324 E02006327"
"257932",1,1,1,5.105,2334,176,43,0.00842,952,81,8636,"E02006324 E02006328"
"257933",1,1,1,3.898,2586,127,38,0.00975,727,70,11623,"E02006324 E02006329"
"257934",1,1,1,2.818,1214,92,10,0.00355,525,37,4173,"E02006324 E02006330"
"257935",1,1,1,7.032,4272,219,77,0.01095,1311,115,15129,"E02006324 E02006331"
"257936",1,1,1,5.653,2836,155,49,0.00867,1054,105,10450,"E02006324 E02006332"
"257937",1,1,1,9.327,7398,265,134,0.01437,1739,160,18201,"E02006324 E02006333"
"257938",1,1,1,8.612,7090,250,134,0.01556,1605,163,17520,"E02006324 E02006334"
"257939",1,1,1,25.098,15276,893,203,0.00809,4679,387,40081,"E02006324 E02006356"
"257940",1,1,1,14.028,8928,359,194,0.01383,2615,238,27881,"E02006324 E02006364"
"257941",1,1,1,13.318,6278,521,33,0.00248,2483,176,19291,"E02006324 E02006396"
"257942",1,1,1,10.689,5086,371,62,0.0058,1993,143,12786,"E02006324 E02006398"
"257943",1,1,1,9.744,5024,424,40,0.00411,1816,132,12112,"E02006324 E02006399"
"257944",1,1,1,12.874,6514,553,84,0.00652,2400,192,17399,"E02006324 E02006400"
"257945",1,1,1,10.419,5152,460,50,0.0048,1942,145,12896,"E02006324 E02006401"
"257946",1,1,1,10.889,9682,446,44,0.00404,2030,149,15747,"E02006324 E02006402"
"257947",1,1,1,11.739,4880,428,23,0.00196,2188,152,18039,"E02006324 E02006406"
"257948",1,1,1,8.869,4292,307,17,0.00192,1653,115,12750,"E02006324 E02006408"
"257949",1,1,1,9.252,5296,338,17,0.00184,1725,120,14530,"E02006324 E02006410"
"257950",1,1,1,7.639,3472,292,16,0.00209,1424,98,11840,"E02006324 E02006413"
"257951",1,1,1,6.493,2872,211,16,0.00246,1210,84,9553,"E02006324 E02006414"
"257952",1,1,1,4.747,2178,176,10,0.00211,885,59,6514,"E02006324 E02006415"
"257953",1,1,1,8.592,3760,302,75,0.00873,1602,129,16337,"E02006324 E02006456"
"257954",1,1,1,17.947,15586,644,76,0.00423,3346,255,23864,"E02006324 E02006463"
"258000",1,1,1,14.233,8078,364,67,0.00471,2653,195,17327,"E02006325 E02006328"
"258001",1,1,1,4.036,2612,114,50,0.01239,752,79,9233,"E02006325 E02006329"
"258002",1,1,1,9.142,4618,232,46,0.00503,1704,124,14110,"E02006325 E02006330"
"258003",1,1,1,2.935,1886,111,31,0.01056,547,56,5322,"E02006325 E02006331"
"258004",1,1,1,16.397,9556,488,105,0.0064,3057,252,21550,"E02006325 E02006332"
"258005",1,1,1,10.74,7082,313,160,0.0149,2002,184,20103,"E02006325 E02006333"
"258006",1,1,1,7.887,5060,245,106,0.01344,1470,142,16163,"E02006325 E02006334"
"258007",1,1,1,11.273,6094,360,89,0.00789,2101,184,17461,"E02006325 E02006342"
"258009",1,1,1,9.931,6542,251,148,0.0149,1851,179,18074,"E02006325 E02006364"
"258010",1,1,1,11.175,7308,284,173,0.01548,2083,215,20837,"E02006325 E02006365"
"258011",1,1,1,19.008,11152,536,277,0.01457,3543,332,30000,"E02006325 E02006370"
"258012",1,1,1,20.563,11316,683,120,0.00584,3833,296,26320,"E02006325 E02006400"
"258013",1,1,1,18.119,12296,467,51,0.00281,3378,238,24249,"E02006325 E02006406"
"258014",1,1,1,12.565,9188,368,37,0.00294,2342,166,17382,"E02006325 E02006408"
"258015",1,1,1,25.636,20388,774,112,0.00437,4779,359,32785,"E02006325 E02006463"
"258042",1,1,1,3.257,1780,104,19,0.00583,607,53,5838,"E02006326 E02006327"
"258043",1,1,1,5.034,2656,181,42,0.00834,938,77,9055,"E02006326 E02006328"
"258044",1,1,1,4.58,2714,141,39,0.00852,854,76,12362,"E02006326 E02006329"
"258045",1,1,1,1.298,516,70,3,0.00231,242,15,1844,"E02006326 E02006330"
"258046",1,1,1,7.714,4400,233,78,0.01011,1438,120,15868,"E02006326 E02006331"
"258047",1,1,1,5.582,3158,160,48,0.0086,1041,101,10869,"E02006326 E02006332"
"258048",1,1,1,10.009,7526,279,135,0.01349,1866,165,18940,"E02006326 E02006333"
"258049",1,1,1,18.996,9286,658,142,0.00748,3541,288,29435,"E02006326 E02006342"
"258050",1,1,1,22.825,12410,599,274,0.012,4255,370,41494,"E02006326 E02006356"
"258051",1,1,1,14.71,9056,373,195,0.01326,2742,243,28620,"E02006326 E02006364"
"258052",1,1,1,14.961,6720,532,51,0.00341,2789,197,22110,"E02006326 E02006395"
"258053",1,1,1,14.309,6900,539,38,0.00266,2667,186,21178,"E02006326 E02006396"
"258054",1,1,1,11.68,5708,389,67,0.00574,2177,154,14673,"E02006326 E02006398"
"258055",1,1,1,10.735,5646,442,45,0.00419,2001,143,13999,"E02006326 E02006399"
"258056",1,1,1,13.865,7136,571,89,0.00642,2585,203,19286,"E02006326 E02006400"
"258057",1,1,1,12.73,5502,446,28,0.0022,2373,163,19926,"E02006326 E02006406"
"258058",1,1,1,9.86,4914,325,22,0.00223,1838,126,14637,"E02006326 E02006408"
"258059",1,1,1,5.738,2800,194,15,0.00261,1070,70,8401,"E02006326 E02006415"
"258060",1,1,1,8.521,4082,307,74,0.00868,1588,126,16756,"E02006326 E02006456"
"258061",1,1,1,16.959,15774,582,101,0.00596,3161,249,25580,"E02006326 E02006463"
"258080",1,1,1,2.077,870,135,29,0.01396,387,29,4434,"E02006327 E02006328"
"258081",1,1,1,6.858,3660,233,58,0.00846,1278,100,15743,"E02006327 E02006329"
"258082",1,1,1,3.392,1284,160,22,0.00649,632,38,5450,"E02006327 E02006330"
"258083",1,1,1,3.533,1684,130,39,0.01104,659,65,6914,"E02006327 E02006332"
"258084",1,1,1,8.539,4354,249,118,0.01382,1592,138,23895,"E02006327 E02006333"
"258085",1,1,1,20.383,9514,703,157,0.0077,3800,299,30834,"E02006327 E02006342"
